wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 2.325433e-11
1.020000e+03, 5.304385e-11
1.040400e+03, 3.008388e-10
1.061208e+03, 1.267691e-09
1.082432e+03, 1.121337e-08
1.104081e+03, 7.404788e-08
1.126162e+03, 4.497595e-07
1.148686e+03, 1.179979e-06
1.171659e+03, 1.684803e-06
1.195093e+03, 5.304249e-05
1.218994e+03, 9.827825e-05
1.243374e+03, 8.141637e-04
1.268242e+03, 9.710428e-04
1.293607e+03, 4.429051e-03
1.319479e+03, 5.943907e-03
1.345868e+03, 1.480786e-02
1.372786e+03, 2.779570e-02
1.400241e+03, 2.608430e-01
1.428246e+03, 9.507758e-01
1.456811e+03, 2.194064e+00
1.485947e+03, 4.641491e+00
1.515666e+03, 6.475922e+00
1.545980e+03, 4.728317e+00
1.576899e+03, 1.547252e+01
1.608437e+03, 1.670351e+01
1.640606e+03, 5.106837e+01
1.673418e+03, 1.066549e+02
1.706886e+03, 2.397382e+02
1.741024e+03, 4.513180e+02
1.775845e+03, 9.631051e+02
1.811362e+03, 1.853469e+03
1.847589e+03, 2.637524e+03
1.884541e+03, 5.278482e+03
1.922231e+03, 1.256266e+04
1.960676e+03, 2.249492e+04
1.999890e+03, 4.010300e+04
2.039887e+03, 6.553674e+04
2.080685e+03, 4.056690e+05
2.122299e+03, 8.989071e+05
2.164745e+03, 1.244364e+06
2.208040e+03, 2.616130e+06
2.252200e+03, 5.767730e+06
2.297244e+03, 1.038309e+07
2.343189e+03, 1.783007e+07
2.390053e+03, 4.772020e+07
2.437854e+03, 1.214631e+08
2.486611e+03, 1.052246e+08
2.536344e+03, 3.982674e+08
2.587070e+03, 6.004229e+08
2.638812e+03, 2.325248e+09
2.691588e+03, 2.843934e+09
2.745420e+03, 3.496357e+09
2.800328e+03, 7.140898e+09
2.856335e+03, 5.246817e+09
2.913461e+03, 2.563781e+10
2.971731e+03, 1.781596e+10
3.031165e+03, 2.260935e+10
3.091789e+03, 9.454136e+10
3.153624e+03, 2.661363e+11
3.216697e+03, 2.519551e+11
3.281031e+03, 5.423627e+11
3.346651e+03, 5.124276e+11
3.413584e+03, 3.870400e+11
3.481856e+03, 3.785908e+11
3.551493e+03, 6.205224e+11
3.622523e+03, 5.679410e+11
3.694974e+03, 8.634351e+11
3.768873e+03, 8.917610e+11
3.844251e+03, 7.922377e+11
3.921136e+03, 9.287501e+11
3.999558e+03, 2.261163e+12
4.079549e+03, 3.114795e+12
4.161140e+03, 2.762324e+12
4.244363e+03, 1.322355e+12
4.329250e+03, 3.310164e+12
4.415835e+03, 3.539860e+12
4.504152e+03, 4.160106e+12
4.594235e+03, 4.016995e+12
4.686120e+03, 3.870981e+12
4.779842e+03, 3.149522e+12
4.875439e+03, 4.673686e+12
4.972948e+03, 4.229669e+12
5.072407e+03, 4.379430e+12
5.173855e+03, 4.614801e+12
5.277332e+03, 7.581929e+12
5.382879e+03, 9.307958e+12
5.490536e+03, 7.067475e+12
5.600347e+03, 7.580840e+12
5.712354e+03, 9.053001e+12
5.826601e+03, 8.661648e+12
5.943133e+03, 5.528207e+12
6.061996e+03, 1.158775e+13
