wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 4.908866e-05
1.020000e+03, 6.632629e-05
1.040400e+03, 4.697284e-04
1.061208e+03, 1.334306e-03
1.082432e+03, 5.282551e-03
1.104081e+03, 1.511267e-02
1.126162e+03, 5.158804e-02
1.148686e+03, 1.042683e-01
1.171659e+03, 1.446227e-01
1.195093e+03, 5.406782e-01
1.218994e+03, 7.956040e-01
1.243374e+03, 7.735445e+00
1.268242e+03, 1.505522e+01
1.293607e+03, 4.191933e+01
1.319479e+03, 7.519618e+01
1.345868e+03, 1.596200e+02
1.372786e+03, 2.973874e+02
1.400241e+03, 1.025504e+03
1.428246e+03, 2.388277e+03
1.456811e+03, 4.741798e+03
1.485947e+03, 9.012243e+03
1.515666e+03, 1.493379e+04
1.545980e+03, 1.723161e+04
1.576899e+03, 3.544303e+04
1.608437e+03, 4.208701e+04
1.640606e+03, 7.974893e+04
1.673418e+03, 1.443141e+05
1.706886e+03, 2.606165e+05
1.741024e+03, 4.812153e+05
1.775845e+03, 8.307194e+05
1.811362e+03, 1.438135e+06
1.847589e+03, 2.157998e+06
1.884541e+03, 3.739145e+06
1.922231e+03, 6.755568e+06
1.960676e+03, 1.095050e+07
1.999890e+03, 1.768505e+07
2.039887e+03, 2.689263e+07
2.080685e+03, 5.453332e+07
2.122299e+03, 8.904397e+07
2.164745e+03, 1.157776e+08
2.208040e+03, 1.855075e+08
2.252200e+03, 3.104393e+08
2.297244e+03, 4.941448e+08
2.343189e+03, 7.222920e+08
2.390053e+03, 1.316565e+09
2.437854e+03, 2.414775e+09
2.486611e+03, 2.774998e+09
2.536344e+03, 6.320410e+09
2.587070e+03, 8.284081e+09
2.638812e+03, 2.163981e+10
2.691588e+03, 2.707943e+10
2.745420e+03, 3.487487e+10
2.800328e+03, 6.390963e+10
2.856335e+03, 5.904062e+10
2.913461e+03, 1.875126e+11
2.971731e+03, 1.572590e+11
3.031165e+03, 1.998627e+11
3.091789e+03, 5.432612e+11
3.153624e+03, 1.158832e+12
3.216697e+03, 1.185294e+12
3.281031e+03, 2.212142e+12
3.346651e+03, 2.015504e+12
3.413584e+03, 1.833267e+12
3.481856e+03, 2.113536e+12
3.551493e+03, 2.737841e+12
3.622523e+03, 2.685177e+12
3.694974e+03, 3.893178e+12
