wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 6.677892e-09
1.020000e+03, 1.614766e-08
1.040400e+03, 6.421540e-08
1.061208e+03, 2.110756e-07
1.082432e+03, 9.195106e-07
1.104081e+03, 3.603870e-06
1.126162e+03, 1.547140e-05
1.148686e+03, 4.122566e-05
1.171659e+03, 7.694688e-05
1.195093e+03, 6.529713e-04
1.218994e+03, 1.233759e-03
1.243374e+03, 1.145007e-02
1.268242e+03, 1.783965e-02
1.293607e+03, 6.771541e-02
1.319479e+03, 1.065935e-01
1.345868e+03, 2.542590e-01
1.372786e+03, 4.921877e-01
1.400241e+03, 3.074433e+00
1.428246e+03, 9.698374e+00
1.456811e+03, 2.148263e+01
1.485947e+03, 4.423616e+01
1.515666e+03, 6.593209e+01
1.545980e+03, 5.958787e+01
1.576899e+03, 1.597152e+02
1.608437e+03, 1.877908e+02
1.640606e+03, 4.684684e+02
1.673418e+03, 9.458720e+02
1.706886e+03, 1.973225e+03
1.741024e+03, 3.689182e+03
1.775845e+03, 7.351102e+03
1.811362e+03, 1.369842e+04
1.847589e+03, 2.032628e+04
1.884541e+03, 3.861457e+04
1.922231e+03, 8.289908e+04
1.960676e+03, 1.443697e+05
1.999890e+03, 2.497647e+05
2.039887e+03, 4.019902e+05
2.080685e+03, 1.638421e+06
2.122299e+03, 3.332204e+06
2.164745e+03, 4.539943e+06
2.208040e+03, 8.864647e+06
2.252200e+03, 1.811058e+07
2.297244e+03, 3.170599e+07
2.343189e+03, 5.121617e+07
2.390053e+03, 1.243081e+08
2.437854e+03, 2.915239e+08
2.486611e+03, 2.759845e+08
2.536344e+03, 9.136737e+08
2.587070e+03, 1.298885e+09
2.638812e+03, 4.538061e+09
2.691588e+03, 5.607475e+09
2.745420e+03, 7.052568e+09
2.800328e+03, 1.410651e+10
2.856335e+03, 1.120422e+10
2.913461e+03, 4.753813e+10
2.971731e+03, 3.536335e+10
3.031165e+03, 4.486705e+10
3.091789e+03, 1.600384e+11
3.153624e+03, 4.067392e+11
3.216697e+03, 3.977137e+11
3.281031e+03, 8.113853e+11
3.346651e+03, 7.615018e+11
3.413584e+03, 6.191240e+11
3.481856e+03, 6.407320e+11
3.551493e+03, 9.628415e+11
3.622523e+03, 9.061591e+11
3.694974e+03, 1.353782e+12
3.768873e+03, 1.376125e+12
3.844251e+03, 1.252393e+12
3.921136e+03, 1.473529e+12
3.999558e+03, 3.281414e+12
4.079549e+03, 4.429285e+12
4.161140e+03, 4.093306e+12
4.244363e+03, 2.156773e+12
4.329250e+03, 4.934955e+12
4.415835e+03, 5.277090e+12
4.504152e+03, 6.293377e+12
4.594235e+03, 6.210831e+12
4.686120e+03, 5.998090e+12
4.779842e+03, 4.965425e+12
4.875439e+03, 7.087745e+12
4.972948e+03, 6.350997e+12
5.072407e+03, 6.464312e+12
5.173855e+03, 6.756712e+12
5.277332e+03, 1.099299e+13
5.382879e+03, 1.321180e+13
5.490536e+03, 1.053161e+13
5.600347e+03, 1.130213e+13
5.712354e+03, 1.342896e+13
5.826601e+03, 1.303698e+13
5.943133e+03, 8.791923e+12
6.061996e+03, 1.668862e+13
6.183236e+03, 1.244715e+13
6.306900e+03, 1.272348e+13
6.433038e+03, 1.590631e+13
6.561699e+03, 2.115037e+13
6.692933e+03, 1.438911e+13
6.826792e+03, 1.249340e+13
6.963328e+03, 2.033259e+13
7.102594e+03, 1.802363e+13
7.244646e+03, 2.261325e+13
7.389539e+03, 3.800766e+13
7.537330e+03, 4.173619e+13
7.688076e+03, 2.995825e+13
7.841838e+03, 3.337165e+13
7.998675e+03, 4.157056e+13
8.158648e+03, 4.514060e+13
8.321821e+03, 4.436539e+13
8.488258e+03, 3.798326e+13
8.658023e+03, 4.297485e+13
8.831183e+03, 4.485814e+13
9.007807e+03, 4.427591e+13
9.187963e+03, 4.764600e+13
9.371722e+03, 4.560875e+13
9.559157e+03, 4.749347e+13
9.750340e+03, 4.713259e+13
9.945347e+03, 4.102789e+13
1.014425e+04, 4.207425e+13
1.034714e+04, 4.196891e+13
1.055408e+04, 4.405695e+13
1.076516e+04, 4.507424e+13
1.098047e+04, 4.519564e+13
1.120008e+04, 4.442712e+13
1.142408e+04, 4.340496e+13
1.165256e+04, 4.341719e+13
1.188561e+04, 4.208474e+13
1.212332e+04, 4.195111e+13
1.236579e+04, 4.110560e+13
1.261310e+04, 4.005618e+13
1.286537e+04, 3.922999e+13
1.312267e+04, 3.835993e+13
1.338513e+04, 3.515964e+13
1.365283e+04, 3.390157e+13
1.392589e+04, 3.245725e+13
1.420440e+04, 3.071056e+13
1.448849e+04, 3.001139e+13
1.477826e+04, 2.887260e+13
