wavelength[Angstrom], flux[erg / (cm3 s)]
9.697051e+04, 3.796154e+10
9.890992e+04, 3.588473e+10
1.008881e+05, 3.411358e+10
1.029059e+05, 3.200402e+10
1.049640e+05, 2.930025e+10
1.070633e+05, 2.753418e+10
1.092045e+05, 2.532477e+10
1.113886e+05, 2.319200e+10
1.136164e+05, 2.184171e+10
1.158887e+05, 1.989726e+10
1.182065e+05, 1.814108e+10
1.205706e+05, 1.719219e+10
1.229821e+05, 1.599857e+10
1.254417e+05, 1.432290e+10
1.279505e+05, 1.354078e+10
1.305095e+05, 1.271013e+10
1.331197e+05, 1.173419e+10
1.357821e+05, 1.071704e+10
1.384978e+05, 1.015130e+10
1.412677e+05, 9.309010e+09
1.440931e+05, 8.678732e+09
1.469749e+05, 8.097931e+09
1.499144e+05, 7.518456e+09
1.529127e+05, 6.938545e+09
1.559710e+05, 6.557422e+09
1.590904e+05, 6.000841e+09
1.622722e+05, 5.614350e+09
1.655177e+05, 5.221761e+09
1.688280e+05, 4.950693e+09
1.722046e+05, 4.488559e+09
1.756487e+05, 4.198798e+09
1.791616e+05, 4.006719e+09
1.827449e+05, 3.700364e+09
1.863998e+05, 3.397087e+09
1.901278e+05, 3.248517e+09
1.939303e+05, 2.950291e+09
1.978089e+05, 2.769371e+09
