wavelength[Angstrom], flux[erg / (cm3 s)]
7.389539e+03, 4.591400e+13
7.537330e+03, 4.975794e+13
7.688076e+03, 3.823675e+13
7.841838e+03, 4.145747e+13
7.998675e+03, 4.945088e+13
8.158648e+03, 5.266583e+13
8.321821e+03, 5.193016e+13
8.488258e+03, 4.589587e+13
8.658023e+03, 5.039447e+13
8.831183e+03, 5.192476e+13
9.007807e+03, 5.125382e+13
9.187963e+03, 5.424996e+13
9.371722e+03, 5.236417e+13
9.559157e+03, 5.372491e+13
9.750340e+03, 5.309335e+13
9.945347e+03, 4.767369e+13
1.014425e+04, 4.844354e+13
1.034714e+04, 4.800065e+13
1.055408e+04, 4.972630e+13
1.076516e+04, 5.023080e+13
1.098047e+04, 5.007919e+13
1.120008e+04, 4.917509e+13
1.142408e+04, 4.803904e+13
1.165256e+04, 4.781832e+13
1.188561e+04, 4.632735e+13
1.212332e+04, 4.604998e+13
1.236579e+04, 4.505968e+13
1.261310e+04, 4.388675e+13
1.286537e+04, 4.285144e+13
1.312267e+04, 4.184186e+13
1.338513e+04, 3.892471e+13
1.365283e+04, 3.768012e+13
1.392589e+04, 3.601732e+13
1.420440e+04, 3.436898e+13
1.448849e+04, 3.348714e+13
1.477826e+04, 3.219039e+13
1.507383e+04, 3.192215e+13
1.537530e+04, 3.136753e+13
1.568281e+04, 3.102983e+13
1.599647e+04, 3.101460e+13
1.631640e+04, 3.025190e+13
1.664272e+04, 2.987043e+13
1.697558e+04, 2.847140e+13
1.731509e+04, 2.605910e+13
1.766139e+04, 2.340518e+13
1.801462e+04, 2.121660e+13
1.837491e+04, 1.956934e+13
1.874241e+04, 1.816263e+13
1.911726e+04, 1.775321e+13
1.949960e+04, 1.625137e+13
1.988959e+04, 1.519073e+13
2.028739e+04, 1.504103e+13
2.069313e+04, 1.438784e+13
2.110700e+04, 1.395564e+13
2.152914e+04, 1.366812e+13
2.195972e+04, 1.317803e+13
2.239891e+04, 1.286376e+13
2.284689e+04, 1.203509e+13
2.330383e+04, 1.092448e+13
2.376991e+04, 1.000013e+13
2.424531e+04, 8.807487e+12
2.473021e+04, 7.645055e+12
2.522482e+04, 6.754435e+12
2.572931e+04, 6.486097e+12
2.624390e+04, 6.306197e+12
2.676878e+04, 6.027279e+12
2.730415e+04, 5.516285e+12
2.785023e+04, 5.094921e+12
2.840724e+04, 4.732499e+12
2.897538e+04, 4.463626e+12
2.955489e+04, 4.154995e+12
3.014599e+04, 3.915265e+12
3.074891e+04, 3.712228e+12
3.136389e+04, 3.529144e+12
3.199117e+04, 3.371678e+12
3.263099e+04, 3.236593e+12
3.328361e+04, 3.123972e+12
3.394928e+04, 2.993327e+12
3.462827e+04, 2.876492e+12
3.532083e+04, 2.746535e+12
3.602725e+04, 2.604637e+12
3.674779e+04, 2.478456e+12
3.748275e+04, 2.360978e+12
3.823240e+04, 2.235848e+12
3.899705e+04, 2.101630e+12
3.977699e+04, 1.959741e+12
4.057253e+04, 1.793221e+12
4.138398e+04, 1.661213e+12
4.221166e+04, 1.545694e+12
4.305590e+04, 1.408867e+12
4.391701e+04, 1.262256e+12
4.479535e+04, 1.155401e+12
4.569126e+04, 1.065072e+12
4.660509e+04, 9.980701e+11
4.753719e+04, 9.321396e+11
4.848793e+04, 8.704131e+11
4.945769e+04, 8.094741e+11
5.044684e+04, 7.453842e+11
5.145578e+04, 6.961236e+11
5.248490e+04, 6.459357e+11
5.353460e+04, 6.030768e+11
5.460529e+04, 5.612166e+11
5.569739e+04, 5.235302e+11
5.681134e+04, 4.889168e+11
5.794757e+04, 4.604793e+11
5.910652e+04, 4.328776e+11
6.028865e+04, 4.071805e+11
6.149442e+04, 3.828208e+11
6.272431e+04, 3.586521e+11
6.397880e+04, 3.288568e+11
6.525837e+04, 2.896427e+11
6.656354e+04, 2.607770e+11
6.789481e+04, 2.425556e+11
6.925271e+04, 2.260324e+11
7.063776e+04, 2.105292e+11
7.205052e+04, 1.975528e+11
7.349153e+04, 1.840796e+11
7.496136e+04, 1.720976e+11
7.646058e+04, 1.575550e+11
7.798980e+04, 1.454819e+11
7.954959e+04, 1.344530e+11
8.114058e+04, 1.251617e+11
8.276340e+04, 1.161836e+11
8.441866e+04, 1.082128e+11
8.610704e+04, 1.010610e+11
8.782918e+04, 9.385498e+10
8.958576e+04, 8.818708e+10
9.137748e+04, 8.237805e+10
9.320503e+04, 7.665607e+10
9.506913e+04, 7.165226e+10
9.697051e+04, 6.654878e+10
9.890992e+04, 6.178161e+10
1.008881e+05, 5.747171e+10
1.029059e+05, 5.327935e+10
1.049640e+05, 4.914981e+10
1.070633e+05, 4.549826e+10
1.092045e+05, 4.210553e+10
1.113886e+05, 3.884866e+10
1.136164e+05, 3.600988e+10
1.158887e+05, 3.318369e+10
1.182065e+05, 3.067991e+10
1.205706e+05, 2.860558e+10
1.229821e+05, 2.653349e+10
1.254417e+05, 2.438490e+10
1.279505e+05, 2.277668e+10
1.305095e+05, 2.106106e+10
1.331197e+05, 1.954683e+10
1.357821e+05, 1.805930e+10
1.384978e+05, 1.687665e+10
1.412677e+05, 1.551742e+10
1.440931e+05, 1.444885e+10
1.469749e+05, 1.337479e+10
1.499144e+05, 1.241963e+10
1.529127e+05, 1.145873e+10
1.559710e+05, 1.068285e+10
1.590904e+05, 9.829347e+09
1.622722e+05, 9.173492e+09
1.655177e+05, 8.461760e+09
1.688280e+05, 7.886213e+09
1.722046e+05, 7.272446e+09
1.756487e+05, 6.739279e+09
1.791616e+05, 6.298970e+09
1.827449e+05, 5.813806e+09
1.863998e+05, 5.376592e+09
1.901278e+05, 5.017422e+09
1.939303e+05, 4.630708e+09
1.978089e+05, 4.290107e+09
