wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 1.138568e-36
1.020000e+03, 8.921668e-37
1.040400e+03, 1.014744e-33
1.061208e+03, 3.979713e-33
1.082432e+03, 2.146809e-29
1.104081e+03, 4.907533e-26
1.126162e+03, 9.444024e-20
1.148686e+03, 1.202395e-17
1.171659e+03, 5.322877e-15
1.195093e+03, 4.831483e-14
1.218994e+03, 4.602763e-14
1.243374e+03, 2.181009e-13
1.268242e+03, 5.283719e-13
1.293607e+03, 1.100602e-11
1.319479e+03, 2.986144e-11
1.345868e+03, 1.007163e-10
1.372786e+03, 1.932022e-10
1.400241e+03, 2.125164e-09
1.428246e+03, 6.691443e-09
1.456811e+03, 1.309791e-08
1.485947e+03, 2.695910e-08
1.515666e+03, 4.037592e-08
1.545980e+03, 3.614995e-08
1.576899e+03, 5.225828e-08
1.608437e+03, 5.751293e-08
1.640606e+03, 3.916041e-07
1.673418e+03, 1.547978e-06
1.706886e+03, 6.901663e-06
1.741024e+03, 2.749153e-05
1.775845e+03, 1.020106e-04
1.811362e+03, 3.550296e-04
1.847589e+03, 1.073405e-03
1.884541e+03, 4.982710e-03
1.922231e+03, 2.699892e-02
1.960676e+03, 9.836724e-02
1.999890e+03, 3.630539e-01
2.039887e+03, 6.741136e-01
2.080685e+03, 7.595009e-01
2.122299e+03, 9.931614e-01
2.164745e+03, 1.221165e+00
2.208040e+03, 2.790685e+00
2.252200e+03, 9.025238e+00
2.297244e+03, 2.481263e+01
2.343189e+03, 1.095955e+02
2.390053e+03, 4.576272e+02
2.437854e+03, 2.307667e+03
2.486611e+03, 1.158239e+03
2.536344e+03, 1.664670e+04
2.587070e+03, 6.156519e+04
2.638812e+03, 7.894833e+05
2.691588e+03, 5.215410e+05
2.745420e+03, 3.495797e+05
2.800328e+03, 3.841291e+05
2.856335e+03, 6.424940e+04
2.913461e+03, 2.238723e+06
2.971731e+03, 1.441680e+06
3.031165e+03, 2.484106e+06
3.091789e+03, 1.786653e+08
3.153624e+03, 1.875030e+09
3.216697e+03, 1.031998e+09
3.281031e+03, 4.688979e+09
3.346651e+03, 5.520922e+09
3.413584e+03, 8.564478e+08
3.481856e+03, 3.032852e+08
3.551493e+03, 2.992794e+09
3.622523e+03, 2.351288e+09
3.694974e+03, 3.245115e+09
3.768873e+03, 4.678017e+09
3.844251e+03, 2.288543e+09
3.921136e+03, 3.293100e+09
3.999558e+03, 3.455831e+10
4.079549e+03, 5.276684e+10
4.161140e+03, 2.215664e+10
4.244363e+03, 3.130199e+09
4.329250e+03, 3.741029e+10
4.415835e+03, 5.450046e+10
4.504152e+03, 6.664512e+10
4.594235e+03, 5.957688e+10
4.686120e+03, 6.325964e+10
4.779842e+03, 5.591910e+10
4.875439e+03, 9.664623e+10
4.972948e+03, 1.223764e+11
5.072407e+03, 1.169356e+11
5.173855e+03, 1.535383e+11
5.277332e+03, 2.063414e+11
5.382879e+03, 3.266591e+11
5.490536e+03, 1.965204e+11
5.600347e+03, 2.184942e+11
5.712354e+03, 2.663611e+11
5.826601e+03, 1.522958e+11
5.943133e+03, 1.060172e+11
6.061996e+03, 4.390265e+11
6.183236e+03, 3.577019e+11
6.306900e+03, 3.578286e+11
6.433038e+03, 5.244222e+11
6.561699e+03, 7.867016e+11
6.692933e+03, 4.737673e+11
6.826792e+03, 4.908250e+11
6.963328e+03, 1.161289e+12
7.102594e+03, 8.818618e+11
7.244646e+03, 1.114669e+12
7.389539e+03, 3.727170e+12
7.537330e+03, 4.018270e+12
7.688076e+03, 8.131199e+11
7.841838e+03, 2.407631e+12
7.998675e+03, 5.156211e+12
8.158648e+03, 8.530689e+12
8.321821e+03, 7.054733e+12
8.488258e+03, 3.737780e+12
8.658023e+03, 5.106025e+12
8.831183e+03, 6.920298e+12
9.007807e+03, 7.781654e+12
9.187963e+03, 1.219204e+13
9.371722e+03, 9.105533e+12
9.559157e+03, 1.360864e+13
9.750340e+03, 1.435997e+13
9.945347e+03, 6.571250e+12
1.014425e+04, 5.874319e+12
1.034714e+04, 6.818066e+12
1.055408e+04, 1.081425e+13
1.076516e+04, 1.665892e+13
1.098047e+04, 1.784936e+13
1.120008e+04, 1.717649e+13
1.142408e+04, 1.676522e+13
1.165256e+04, 1.724289e+13
1.188561e+04, 1.631063e+13
1.212332e+04, 1.639332e+13
1.236579e+04, 1.650026e+13
1.261310e+04, 1.654868e+13
1.286537e+04, 1.776678e+13
1.312267e+04, 1.838746e+13
1.338513e+04, 1.150456e+13
1.365283e+04, 9.411138e+12
1.392589e+04, 9.441706e+12
1.420440e+04, 7.803772e+12
1.448849e+04, 8.328440e+12
1.477826e+04, 8.737209e+12
1.507383e+04, 9.467593e+12
1.537530e+04, 1.051707e+13
1.568281e+04, 1.153762e+13
1.599647e+04, 1.256465e+13
1.631640e+04, 1.325089e+13
1.664272e+04, 1.362059e+13
1.697558e+04, 1.278320e+13
1.731509e+04, 9.811008e+12
1.766139e+04, 7.366830e+12
1.801462e+04, 5.742361e+12
1.837491e+04, 5.127446e+12
1.874241e+04, 4.546947e+12
1.911726e+04, 5.190680e+12
1.949960e+04, 4.581977e+12
1.988959e+04, 4.271490e+12
2.028739e+04, 4.546396e+12
2.069313e+04, 5.020669e+12
2.110700e+04, 5.558747e+12
2.152914e+04, 5.949024e+12
2.195972e+04, 5.951680e+12
2.239891e+04, 5.877085e+12
2.284689e+04, 5.303994e+12
2.330383e+04, 4.367147e+12
2.376991e+04, 3.767922e+12
2.424531e+04, 2.910830e+12
2.473021e+04, 2.234146e+12
2.522482e+04, 1.775034e+12
2.572931e+04, 1.642522e+12
2.624390e+04, 1.756086e+12
2.676878e+04, 1.657872e+12
2.730415e+04, 1.395221e+12
2.785023e+04, 1.348001e+12
2.840724e+04, 1.274575e+12
2.897538e+04, 1.241059e+12
2.955489e+04, 1.205727e+12
3.014599e+04, 1.212888e+12
3.074891e+04, 1.238504e+12
3.136389e+04, 1.268911e+12
3.199117e+04, 1.293381e+12
3.263099e+04, 1.349439e+12
3.328361e+04, 1.368431e+12
3.394928e+04, 1.366303e+12
3.462827e+04, 1.371270e+12
3.532083e+04, 1.369164e+12
3.602725e+04, 1.344093e+12
3.674779e+04, 1.329322e+12
3.748275e+04, 1.329701e+12
3.823240e+04, 1.296849e+12
3.899705e+04, 1.243514e+12
3.977699e+04, 1.145449e+12
4.057253e+04, 9.714085e+11
4.138398e+04, 8.521001e+11
4.221166e+04, 7.659149e+11
4.305590e+04, 6.752542e+11
4.391701e+04, 5.709533e+11
4.479535e+04, 5.053400e+11
4.569126e+04, 4.557908e+11
4.660509e+04, 4.289192e+11
4.753719e+04, 4.006414e+11
4.848793e+04, 3.791822e+11
4.945769e+04, 3.542835e+11
5.044684e+04, 3.189942e+11
5.145578e+04, 3.002353e+11
5.248490e+04, 2.800781e+11
5.353460e+04, 2.664771e+11
5.460529e+04, 2.444977e+11
5.569739e+04, 2.267200e+11
5.681134e+04, 2.139161e+11
5.794757e+04, 2.045334e+11
5.910652e+04, 1.967620e+11
6.028865e+04, 1.937475e+11
6.149442e+04, 1.905259e+11
6.272431e+04, 1.861433e+11
6.397880e+04, 1.646629e+11
6.525837e+04, 1.288032e+11
6.656354e+04, 1.106128e+11
6.789481e+04, 1.055860e+11
6.925271e+04, 1.026247e+11
7.063776e+04, 9.525692e+10
7.205052e+04, 9.371529e+10
7.349153e+04, 8.752436e+10
7.496136e+04, 8.383251e+10
7.646058e+04, 7.444686e+10
7.798980e+04, 6.858798e+10
7.954959e+04, 6.260259e+10
8.114058e+04, 5.993012e+10
8.276340e+04, 5.647031e+10
8.441866e+04, 5.403102e+10
8.610704e+04, 5.188617e+10
8.782918e+04, 4.890431e+10
8.958576e+04, 4.758734e+10
9.137748e+04, 4.582077e+10
9.320503e+04, 4.385402e+10
9.506913e+04, 4.227828e+10
9.697051e+04, 4.018367e+10
9.890992e+04, 3.790295e+10
1.008881e+05, 3.594780e+10
1.029059e+05, 3.365928e+10
1.049640e+05, 3.083286e+10
1.070633e+05, 2.887627e+10
1.092045e+05, 2.659497e+10
1.113886e+05, 2.435621e+10
1.136164e+05, 2.286534e+10
1.158887e+05, 2.083585e+10
1.182065e+05, 1.904724e+10
1.205706e+05, 1.800288e+10
1.229821e+05, 1.673581e+10
1.254417e+05, 1.502231e+10
1.279505e+05, 1.419216e+10
1.305095e+05, 1.327662e+10
1.331197e+05, 1.228199e+10
1.357821e+05, 1.122500e+10
1.384978e+05, 1.063109e+10
1.412677e+05, 9.739550e+09
1.440931e+05, 9.072787e+09
1.469749e+05, 8.465397e+09
1.499144e+05, 7.853600e+09
1.529127e+05, 7.244732e+09
1.559710e+05, 6.834652e+09
1.590904e+05, 6.251121e+09
1.622722e+05, 5.853618e+09
1.655177e+05, 5.438178e+09
1.688280e+05, 5.146760e+09
1.722046e+05, 4.669286e+09
1.756487e+05, 4.365483e+09
1.791616e+05, 4.156638e+09
1.827449e+05, 3.842610e+09
1.863998e+05, 3.530147e+09
1.901278e+05, 3.368068e+09
1.939303e+05, 3.060613e+09
1.978089e+05, 2.868079e+09
