"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
9.370844674e-01 1.3752469e+13
9.389586363e-01 1.4066272e+13
9.408365536e-01 1.5444978e+13
9.427182267e-01 1.6292967e+13
9.446036631e-01 1.6157620e+13
9.464928705e-01 1.6519924e+13
9.483858562e-01 1.8368012e+13
9.502826279e-01 1.8463248e+13
9.521831932e-01 1.8757641e+13
9.540875596e-01 1.9062320e+13
9.559957347e-01 2.0277554e+13
9.579077262e-01 2.1451082e+13
9.598235416e-01 1.9252198e+13
9.617431887e-01 2.1403873e+13
9.636666751e-01 2.0155263e+13
9.655940084e-01 2.1622146e+13
9.675251964e-01 2.1374898e+13
9.694602468e-01 2.2338380e+13
9.713991673e-01 2.1337260e+13
9.733419657e-01 1.9400221e+13
9.752886496e-01 1.8969828e+13
9.772392269e-01 1.9921436e+13
9.791937053e-01 1.9266218e+13
9.811520928e-01 2.0220755e+13
9.831143969e-01 1.9134314e+13
9.850806257e-01 2.0161602e+13
9.870507870e-01 2.0725675e+13
9.890248886e-01 1.9128920e+13
9.910029383e-01 5.4314654e+12
9.929849442e-01 5.9739240e+12
9.949709141e-01 9.3556312e+12
9.969608559e-01 9.0788516e+12
9.989547776e-01 8.5657716e+12
1.000952687e+00 9.9529747e+12
1.002954593e+00 1.1024035e+13
1.004960502e+00 9.5642456e+12
1.006970423e+00 9.9340861e+12
1.008984364e+00 1.2149080e+13
1.011002332e+00 1.2661101e+13
1.013024337e+00 1.1903772e+13
1.015050386e+00 1.2343171e+13
1.017080486e+00 1.2317899e+13
1.019114647e+00 1.0611133e+13
1.021152877e+00 1.2760405e+13
1.023195182e+00 1.2078422e+13
1.025241573e+00 1.2760624e+13
1.027292056e+00 9.4246884e+12
1.029346640e+00 1.0684166e+13
1.031405333e+00 1.2231611e+13
1.033468144e+00 1.1974626e+13
1.035535080e+00 1.3328283e+13
1.037606150e+00 1.3927612e+13
1.039681363e+00 1.4016949e+13
1.041760726e+00 1.3953327e+13
1.043844247e+00 1.3410397e+13
1.045931935e+00 1.8859279e+13
1.048023799e+00 1.3272201e+13
1.050119847e+00 1.7123647e+13
1.052220087e+00 1.3398009e+13
1.054324527e+00 1.8317713e+13
1.056433176e+00 1.3540028e+13
1.058546042e+00 1.8488712e+13
1.060663134e+00 1.7761570e+13
1.062784461e+00 1.6684860e+13
1.064910029e+00 1.9840719e+13
1.067039850e+00 1.6460663e+13
1.069173929e+00 2.0156042e+13
1.071312277e+00 2.1322158e+13
1.073454902e+00 2.0387534e+13
1.075601811e+00 2.2686878e+13
1.077753015e+00 2.3774749e+13
1.079908521e+00 2.3232021e+13
1.082068338e+00 2.2967570e+13
1.084232475e+00 2.4375196e+13
1.086400940e+00 2.3989235e+13
1.088573742e+00 2.4334075e+13
1.090750889e+00 2.3921247e+13
1.092932391e+00 2.4451586e+13
1.095118256e+00 2.4558894e+13
1.097308492e+00 2.3238925e+13
1.099503109e+00 2.3457910e+13
1.101702115e+00 2.3065939e+13
1.103905520e+00 2.1371242e+13
1.106113331e+00 2.1548010e+13
1.108325557e+00 2.1711881e+13
1.110542208e+00 2.1626297e+13
1.112763293e+00 2.2145953e+13
1.114988819e+00 2.2673605e+13
1.117218797e+00 2.2742820e+13
1.119453235e+00 2.2390746e+13
1.121692141e+00 2.2542938e+13
1.123935525e+00 2.3492073e+13
1.126183396e+00 2.3543691e+13
1.128435763e+00 2.3330913e+13
1.130692635e+00 2.3341406e+13
1.132954020e+00 2.3708767e+13
1.135219928e+00 2.2452641e+13
1.137490368e+00 1.9361917e+13
1.139765349e+00 1.7598370e+13
1.142044879e+00 2.0900951e+13
1.144328969e+00 2.2901060e+13
1.146617627e+00 2.3588513e+13
1.148910862e+00 2.3950921e+13
1.151208684e+00 2.4471548e+13
1.153511101e+00 2.3666513e+13
1.155818124e+00 2.4038397e+13
1.158129760e+00 2.4158201e+13
1.160446019e+00 2.2497221e+13
1.162766911e+00 2.4051409e+13
1.165092445e+00 2.3284897e+13
1.167422630e+00 2.3748636e+13
1.169757475e+00 1.8554734e+13
1.172096990e+00 2.3903686e+13
1.174441184e+00 2.3165683e+13
1.176790067e+00 1.6907331e+13
1.179143647e+00 2.1445097e+13
1.181501934e+00 2.3576125e+13
1.183864938e+00 2.3442853e+13
1.186232668e+00 2.3785950e+13
1.188605133e+00 2.2336529e+13
1.190982344e+00 2.4183616e+13
1.193364308e+00 2.3369955e+13
1.195751037e+00 2.0767354e+13
1.198142539e+00 1.9156387e+13
1.200538824e+00 1.9088819e+13
1.202939902e+00 2.0439322e+13
1.205345781e+00 2.2444371e+13
1.207756473e+00 2.2152036e+13
1.210171986e+00 2.0853756e+13
1.212592330e+00 2.1441745e+13
1.215017515e+00 2.3417941e+13
1.217447550e+00 2.3485417e+13
1.219882445e+00 2.2298660e+13
1.222322210e+00 2.1894087e+13
1.224766854e+00 2.3278146e+13
1.227216388e+00 2.3613200e+13
1.229670820e+00 2.3551581e+13
1.232130162e+00 2.2507180e+13
1.234594422e+00 2.2594316e+13
1.237063611e+00 2.2575202e+13
1.239537739e+00 2.1129734e+13
1.242016814e+00 1.8383019e+13
1.244500848e+00 1.8532164e+13
1.246989849e+00 2.1603458e+13
1.249483829e+00 2.1462113e+13
1.251982797e+00 1.6921688e+13
1.254486762e+00 2.1029022e+13
1.256995736e+00 2.2187929e+13
1.259509727e+00 2.1874590e+13
1.262028747e+00 2.2229201e+13
1.264552804e+00 2.1335889e+13
1.267081910e+00 2.2112592e+13
1.269616074e+00 2.2282513e+13
1.272155306e+00 2.3208201e+13
1.274699616e+00 2.1626450e+13
1.277249016e+00 2.2454881e+13
1.279803514e+00 2.2739160e+13
1.282363121e+00 2.2009299e+13
1.284927847e+00 2.1981873e+13
1.287497703e+00 2.2009232e+13
1.290072698e+00 2.1628265e+13
1.292652843e+00 2.2134463e+13
1.295238149e+00 2.2545412e+13
1.297828625e+00 2.3022712e+13
1.300424283e+00 2.2461496e+13
1.303025131e+00 2.3237893e+13
1.305631181e+00 2.3200668e+13
1.308242444e+00 2.2427187e+13
1.310858929e+00 2.3157060e+13
1.313480647e+00 2.1461334e+13
1.316107608e+00 2.2208202e+13
1.318739823e+00 2.3120313e+13
1.321377303e+00 2.1935606e+13
1.324020057e+00 2.2151639e+13
1.326668097e+00 2.1554506e+13
1.329321434e+00 2.0989879e+13
1.331980077e+00 1.8536965e+13
1.334644037e+00 1.5721377e+13
1.337313325e+00 1.4883465e+13
1.339987951e+00 1.6055159e+13
1.342667927e+00 1.4581569e+13
1.345353263e+00 1.5158464e+13
1.348043970e+00 1.4802596e+13
1.350740058e+00 1.4491490e+13
1.353441538e+00 1.4282178e+13
1.356148421e+00 1.4650126e+13
1.358860718e+00 1.4605072e+13
1.361578439e+00 1.4118363e+13
1.364301596e+00 1.4803854e+13
1.367030199e+00 1.5201983e+13
1.369764260e+00 1.4772111e+13
1.372503788e+00 1.5015709e+13
1.375248796e+00 1.5364560e+13
1.377999293e+00 1.5498165e+13
1.380755292e+00 1.6235891e+13
1.383516802e+00 1.4885343e+13
1.386283836e+00 1.5574857e+13
1.389056404e+00 1.4758419e+13
1.391834517e+00 1.3708094e+13
1.394618186e+00 1.4209671e+13
1.397407422e+00 1.3565192e+13
1.400202237e+00 1.3280229e+13
1.403002641e+00 1.4432000e+13
1.405808647e+00 1.3926097e+13
1.408620264e+00 1.3262438e+13
1.411437504e+00 1.2603878e+13
1.414260379e+00 1.3130046e+13
1.417088900e+00 1.2434849e+13
1.419923078e+00 1.2872099e+13
1.422762924e+00 1.2155269e+13
1.425608450e+00 1.2415016e+13
1.428459667e+00 1.1993922e+13
1.431316586e+00 1.2965406e+13
1.434179219e+00 1.2442392e+13
1.437047578e+00 1.2765915e+13
1.439921673e+00 1.2350387e+13
1.442801516e+00 1.3271599e+13
1.445687119e+00 1.2347927e+13
1.448578494e+00 1.3174537e+13
1.451475651e+00 1.2995745e+13
1.454378602e+00 1.3239607e+13
1.457287359e+00 1.2857333e+13
1.460201934e+00 1.3513628e+13
1.463122338e+00 1.2544757e+13
1.466048582e+00 1.3449002e+13
1.468980679e+00 1.2015101e+13
1.471918641e+00 1.3215683e+13
1.474862478e+00 1.2550411e+13
1.477812203e+00 1.3046560e+13
1.480767827e+00 1.2398557e+13
1.483729363e+00 1.3105799e+13
1.486696822e+00 1.3424794e+13
1.489670215e+00 1.2680967e+13
1.492649556e+00 1.3310680e+13
1.495634855e+00 1.3077014e+13
1.498626125e+00 1.3541562e+13
1.501623377e+00 1.2885239e+13
1.504626624e+00 1.3696447e+13
1.507635877e+00 1.3370660e+13
1.510651149e+00 1.3725626e+13
1.513672451e+00 1.3817800e+13
1.516699796e+00 1.2549239e+13
1.519733196e+00 1.4034033e+13
1.522772662e+00 1.4423025e+13
1.525818207e+00 1.3569972e+13
1.528869844e+00 1.4121606e+13
1.531927583e+00 1.3746723e+13
1.534991438e+00 1.4415371e+13
1.538061421e+00 1.4388634e+13
1.541137544e+00 1.3797209e+13
1.544219819e+00 1.4437281e+13
1.547308259e+00 1.4411177e+13
1.550402875e+00 1.4365402e+13
1.553503681e+00 1.4684050e+13
1.556610689e+00 1.4441433e+13
1.559723910e+00 1.4555895e+13
1.562843358e+00 1.4987812e+13
1.565969044e+00 1.4648550e+13
1.569100983e+00 1.5065944e+13
1.572239185e+00 1.4936635e+13
1.575383663e+00 1.5271632e+13
1.578534430e+00 1.5358247e+13
1.581691499e+00 1.5442183e+13
1.584854882e+00 1.5361625e+13
1.588024592e+00 1.5632144e+13
1.591200641e+00 1.5385365e+13
1.594383042e+00 1.5760876e+13
1.597571808e+00 1.5880919e+13
1.600766952e+00 1.5804615e+13
1.603968486e+00 1.5845500e+13
1.607176423e+00 1.5772968e+13
1.610390776e+00 1.6001829e+13
1.613611557e+00 1.6020926e+13
1.616838780e+00 1.6214373e+13
1.620072458e+00 1.5691008e+13
1.623312603e+00 1.6227710e+13
1.626559228e+00 1.6111831e+13
1.629812347e+00 1.6347266e+13
1.633071971e+00 1.6390892e+13
1.636338115e+00 1.6352508e+13
1.639610791e+00 1.6432920e+13
1.642890013e+00 1.6434821e+13
1.646175793e+00 1.6541341e+13
1.649468145e+00 1.6521702e+13
1.652767081e+00 1.6483599e+13
1.656072615e+00 1.6793353e+13
1.659384760e+00 1.6557710e+13
1.662703530e+00 1.6635355e+13
1.666028937e+00 1.6583948e+13
1.669360995e+00 1.6664023e+13
1.672699717e+00 1.6404011e+13
1.676045116e+00 1.6369575e+13
1.679397206e+00 1.6706412e+13
1.682756001e+00 1.6660914e+13
1.686121513e+00 1.6468899e+13
1.689493756e+00 1.6142970e+13
1.692872743e+00 1.6165625e+13
1.696258489e+00 1.5778389e+13
1.699651006e+00 1.5737695e+13
1.703050308e+00 1.5630133e+13
1.706456408e+00 1.5256211e+13
1.709869321e+00 1.4563028e+13
1.713289060e+00 1.4302187e+13
1.716715638e+00 1.3779350e+13
1.720149069e+00 1.3481405e+13
1.723589367e+00 1.3780058e+13
1.727036546e+00 1.3343059e+13
1.730490619e+00 1.2923748e+13
1.733951600e+00 1.2688116e+13
1.737419504e+00 1.2719306e+13
1.740894343e+00 1.2154285e+13
1.744376131e+00 1.2041086e+13
1.747864884e+00 1.1855634e+13
1.751360613e+00 1.1632558e+13
1.754863335e+00 1.0826918e+13
1.758373061e+00 1.0834553e+13
1.761889807e+00 1.0611719e+13
1.765413587e+00 1.1081676e+13
1.768944414e+00 1.0103035e+13
1.772482303e+00 1.0008114e+13
1.776027268e+00 9.5380286e+12
1.779579322e+00 9.6027341e+12
1.783138481e+00 9.4815538e+12
1.786704758e+00 8.6822342e+12
1.790278167e+00 9.0934466e+12
1.793858724e+00 8.8957212e+12
1.797446441e+00 9.2150415e+12
1.801041334e+00 7.9444898e+12
1.804643417e+00 8.5492594e+12
1.808252703e+00 8.5924940e+12
1.811869209e+00 7.9648011e+12
1.815492947e+00 8.9115505e+12
1.819123933e+00 7.9572791e+12
1.822762181e+00 8.5491127e+12
1.826407705e+00 7.8971273e+12
1.830060521e+00 8.5363111e+12
1.833720642e+00 7.9548869e+12
1.837388083e+00 8.0766946e+12
1.841062859e+00 7.7554670e+12
1.844744985e+00 7.3652423e+12
1.848434475e+00 6.8817063e+12
1.852131344e+00 7.5696553e+12
1.855835607e+00 7.0924573e+12
1.859547278e+00 6.0562657e+12
1.863266372e+00 6.9906052e+12
1.866992905e+00 6.9759415e+12
1.870726891e+00 7.5107203e+12
1.874468345e+00 7.0322874e+12
1.878217281e+00 6.7406764e+12
1.881973716e+00 7.6850268e+12
1.885737663e+00 7.4121278e+12
1.889509139e+00 7.6122543e+12
1.893288157e+00 6.7617849e+12
1.897074733e+00 7.5083539e+12
1.900868883e+00 8.0233225e+12
1.904670621e+00 7.4572339e+12
1.908479962e+00 7.6787512e+12
1.912296922e+00 7.5473761e+12
1.916121516e+00 7.5322933e+12
1.919953759e+00 7.5052569e+12
1.923793666e+00 7.4597115e+12
1.927641253e+00 7.5061652e+12
1.931496536e+00 6.6169687e+12
1.935359529e+00 7.4193939e+12
1.939230248e+00 6.8428083e+12
1.943108709e+00 6.9096466e+12
1.946994926e+00 6.3155365e+12
1.950888916e+00 6.5407949e+12
1.954790694e+00 6.5733661e+12
1.958700275e+00 7.5146082e+12
1.962617676e+00 6.9435476e+12
1.966542911e+00 6.8663887e+12
1.970475997e+00 7.0988300e+12
1.974416949e+00 6.4037250e+12
1.978365783e+00 5.6687940e+12
1.982322514e+00 6.3068097e+12
1.986287159e+00 6.1792718e+12
1.990259734e+00 6.0860486e+12
1.994240253e+00 6.6116863e+12
1.998228734e+00 6.2512848e+12
2.002225191e+00 6.6723606e+12
2.006229641e+00 6.6103755e+12
2.010242101e+00 6.2264210e+12
2.014262585e+00 6.4499291e+12
2.018291110e+00 6.2267601e+12
2.022327692e+00 6.7950279e+12
2.026372348e+00 6.2884231e+12
2.030425092e+00 6.5034299e+12
2.034485943e+00 6.4079585e+12
2.038554914e+00 6.6907941e+12
2.042632024e+00 6.6071574e+12
2.046717288e+00 6.6216231e+12
2.050810723e+00 6.5025717e+12
2.054912344e+00 6.6071177e+12
2.059022169e+00 6.8642183e+12
2.063140213e+00 6.4390623e+12
2.067266494e+00 6.7347484e+12
2.071401027e+00 6.8562303e+12
2.075543829e+00 6.7252688e+12
2.079694917e+00 6.8005572e+12
2.083854306e+00 6.8149160e+12
2.088022015e+00 6.8058532e+12
2.092198059e+00 7.0713935e+12
2.096382455e+00 6.9183195e+12
2.100575220e+00 6.9885694e+12
2.104776370e+00 7.1287150e+12
2.108985923e+00 7.1064019e+12
2.113203895e+00 7.1144519e+12
2.117430303e+00 7.0599077e+12
2.121665163e+00 7.2354584e+12
2.125908494e+00 7.2572518e+12
2.130160311e+00 7.2331992e+12
2.134420631e+00 7.3574933e+12
2.138689473e+00 7.2157971e+12
2.142966852e+00 7.4208102e+12
2.147252785e+00 7.4802888e+12
2.151547291e+00 7.2653979e+12
2.155850385e+00 7.5086796e+12
2.160162086e+00 7.4959641e+12
2.164482410e+00 7.4541186e+12
2.168811375e+00 7.5966354e+12
2.173148998e+00 7.5003357e+12
2.177495296e+00 7.3521903e+12
2.181850287e+00 7.5053989e+12
2.186213987e+00 7.4886046e+12
2.190586415e+00 7.5321915e+12
2.194967588e+00 7.4780941e+12
2.199357523e+00 7.5364927e+12
2.203756238e+00 7.2957127e+12
2.208163751e+00 6.9181717e+12
2.212580078e+00 7.4916064e+12
2.217005238e+00 7.4784147e+12
2.221439249e+00 7.3389449e+12
2.225882127e+00 7.5163316e+12
2.230333892e+00 7.4751885e+12
2.234794559e+00 7.2866393e+12
2.239264148e+00 7.5157028e+12
2.243742677e+00 7.3570655e+12
2.248230162e+00 7.3447101e+12
2.252726622e+00 7.3567585e+12
2.257232076e+00 7.3288335e+12
2.261746540e+00 7.2028978e+12
2.266270033e+00 7.2063798e+12
2.270802573e+00 7.1515451e+12
2.275344178e+00 7.2909529e+12
2.279894866e+00 7.0851111e+12
2.284454656e+00 7.1661872e+12
2.289023566e+00 7.2160057e+12
2.293601613e+00 5.9931918e+12
2.298188816e+00 6.2011937e+12
2.302785193e+00 6.2847963e+12
2.307390764e+00 6.4033860e+12
2.312005545e+00 6.2809679e+12
2.316629556e+00 6.3023387e+12
2.321262816e+00 5.8846860e+12
2.325905341e+00 5.5345375e+12
2.330557152e+00 5.7183675e+12
2.335218266e+00 5.7220438e+12
2.339888703e+00 5.5987898e+12
2.344568480e+00 5.7574879e+12
2.349257617e+00 5.8014432e+12
2.353956132e+00 5.0009279e+12
2.358664045e+00 5.2590344e+12
2.363381373e+00 5.3282546e+12
2.368108135e+00 5.3655084e+12
2.372844352e+00 5.4817250e+12
2.377590040e+00 5.2287495e+12
2.382345221e+00 4.9335049e+12
2.387109911e+00 4.7243701e+12
2.391884131e+00 5.0960493e+12
2.396667899e+00 4.8611077e+12
2.401461235e+00 4.7408720e+12
2.406264157e+00 4.4973847e+12
2.411076686e+00 4.4348106e+12
2.415898839e+00 4.1858653e+12
2.420730637e+00 4.2851344e+12
2.425572098e+00 4.1315843e+12
2.430423242e+00 4.1267316e+12
2.435284089e+00 3.7600700e+12
2.440154657e+00 3.9909210e+12
2.445034966e+00 3.8219421e+12
2.449925036e+00 3.6148282e+12
2.454824886e+00 3.4354714e+12
2.459734536e+00 3.4741357e+12
2.464654005e+00 3.7434992e+12
2.469583313e+00 3.3087392e+12
2.474522480e+00 3.2078956e+12
2.479471525e+00 3.2129207e+12
2.484430468e+00 3.3786319e+12
2.489399329e+00 2.9252616e+12
2.494378127e+00 3.2880175e+12
2.499366883e+00 3.0253439e+12
2.504365617e+00 2.7391943e+12
2.509374348e+00 3.1317515e+12
2.514393097e+00 2.6829663e+12
2.519421883e+00 3.0367229e+12
2.524460727e+00 2.8002545e+12
2.529509649e+00 2.8039713e+12
2.534568668e+00 2.7578540e+12
2.539637805e+00 2.6880263e+12
2.544717081e+00 2.6794271e+12
2.549806515e+00 2.7448462e+12
2.554906128e+00 2.6863443e+12
2.560015940e+00 2.6625458e+12
2.565135972e+00 2.5590077e+12
2.570266244e+00 2.8557469e+12
2.575406777e+00 2.3674398e+12
2.580557590e+00 2.6811052e+12
2.585718705e+00 2.6953339e+12
2.590890143e+00 2.6193113e+12
2.596071923e+00 2.5576469e+12
2.601264067e+00 2.7663347e+12
2.606466595e+00 2.6183281e+12
2.611679528e+00 2.8881075e+12
2.616902887e+00 2.6210409e+12
2.622136693e+00 2.7399146e+12
2.627380966e+00 2.7284937e+12
2.632635728e+00 2.5587679e+12
2.637901000e+00 2.8306284e+12
2.643176802e+00 2.5920857e+12
2.648463155e+00 2.7025295e+12
2.653760082e+00 2.7782686e+12
2.659067602e+00 2.9077698e+12
2.664385737e+00 2.7674501e+12
2.669714509e+00 2.6424008e+12
2.675053938e+00 2.4982923e+12
2.680404045e+00 2.6649652e+12
2.685764854e+00 2.4237297e+12
2.691136383e+00 2.5610133e+12
2.696518656e+00 2.2338420e+12
2.701911693e+00 2.5504075e+12
2.707315517e+00 2.3281884e+12
2.712730148e+00 2.2063799e+12
2.718155608e+00 2.3021966e+12
2.723591919e+00 2.1603174e+12
2.729039103e+00 2.2959871e+12
2.734497181e+00 2.2693816e+12
2.739966176e+00 2.0778760e+12
2.745446108e+00 2.3154114e+12
2.750937000e+00 2.2028659e+12
2.756438874e+00 2.1727570e+12
2.761951752e+00 2.2451518e+12
2.767475655e+00 2.0323956e+12
2.773010607e+00 2.2390706e+12
2.778556628e+00 2.0412296e+12
2.784113741e+00 2.0195815e+12
2.789681969e+00 2.0708496e+12
2.795261333e+00 2.2265851e+12
2.800851855e+00 2.0603752e+12
2.806453559e+00 1.9349827e+12
2.812066466e+00 2.1143821e+12
2.817690599e+00 1.9367459e+12
2.823325980e+00 1.9621357e+12
2.828972632e+00 2.1514358e+12
2.834630578e+00 1.9407732e+12
2.840299839e+00 1.9714625e+12
2.845980438e+00 2.0577759e+12
2.851672399e+00 1.8561672e+12
2.857375744e+00 1.9479713e+12
2.863090496e+00 2.0453293e+12
2.868816676e+00 1.8755183e+12
2.874554310e+00 1.9451739e+12
2.880303418e+00 1.9715280e+12
2.886064025e+00 1.9084978e+12
2.891836153e+00 1.8643256e+12
2.897619826e+00 2.0048924e+12
2.903415065e+00 1.9297801e+12
2.909221895e+00 1.6503188e+12
2.915040339e+00 2.0054399e+12
2.920870420e+00 1.7676615e+12
2.926712161e+00 1.7183144e+12
2.932565585e+00 1.9644006e+12
2.938430716e+00 1.8910716e+12
2.944307578e+00 1.7082947e+12
2.950196193e+00 1.8070213e+12
2.956096585e+00 1.8050859e+12
2.962008778e+00 1.7901854e+12
2.967932796e+00 1.7427485e+12
2.973868662e+00 1.8094093e+12
2.979816399e+00 1.8654092e+12
2.985776032e+00 1.7264614e+12
2.991747584e+00 1.7712212e+12
2.997731079e+00 1.8575832e+12
3.003726541e+00 1.7440652e+12
3.009733994e+00 1.5838627e+12
3.015753462e+00 1.9131870e+12
3.021784969e+00 1.7793080e+12
3.027828539e+00 1.7009832e+12
3.033884196e+00 1.7389553e+12
3.039951964e+00 1.8767446e+12
3.046031868e+00 1.6706536e+12
3.052123932e+00 1.6306759e+12
3.058228180e+00 1.8496476e+12
3.064344636e+00 1.7709734e+12
3.070473326e+00 1.6479353e+12
3.076614272e+00 1.8162585e+12
3.082767501e+00 1.7972496e+12
3.088933036e+00 1.6641989e+12
3.095110902e+00 1.6581310e+12
3.101301124e+00 1.8771673e+12
3.107503726e+00 1.7443979e+12
3.113718733e+00 1.6642601e+12
3.119946171e+00 1.7209497e+12
3.126186063e+00 1.8462158e+12
3.132438435e+00 1.6349148e+12
3.138703312e+00 1.7861858e+12
3.144980719e+00 1.7252787e+12
3.151270680e+00 1.7572289e+12
3.157573222e+00 1.6781815e+12
3.163888368e+00 1.7695728e+12
3.170216145e+00 1.7110864e+12
3.176556577e+00 1.6759846e+12
3.182909690e+00 1.7794976e+12
3.189275510e+00 1.7733459e+12
3.195654061e+00 1.6696207e+12
3.202045369e+00 1.6195632e+12
3.208449459e+00 1.8207657e+12
3.214866358e+00 1.7611672e+12
3.221296091e+00 1.6833860e+12
3.227738683e+00 1.7170526e+12
3.234194161e+00 1.7911684e+12
3.240662549e+00 1.6923576e+12
3.247143874e+00 1.7224035e+12
3.253638162e+00 1.7480801e+12
3.260145438e+00 1.8147653e+12
3.266665729e+00 1.7509926e+12
3.273199061e+00 1.7318976e+12
3.279745459e+00 1.7047187e+12
3.286304950e+00 1.7385829e+12
3.292877559e+00 1.7093429e+12
3.299463315e+00 1.7326446e+12
3.306062241e+00 1.7413446e+12
3.312674366e+00 1.7344043e+12
3.319299714e+00 1.6919598e+12
3.325938314e+00 1.8105703e+12
3.332590190e+00 1.8041641e+12
3.339255371e+00 1.6878201e+12
3.345933882e+00 1.7226556e+12
3.352625749e+00 1.7277643e+12
3.359331001e+00 1.7254136e+12
3.366049663e+00 1.7527262e+12
3.372781762e+00 1.7169387e+12
3.379527326e+00 1.6872427e+12
3.386286380e+00 1.7440760e+12
3.393058953e+00 1.7282429e+12
3.399845071e+00 1.7110382e+12
3.406644761e+00 1.6970686e+12
3.413458051e+00 1.6952829e+12
3.420284967e+00 1.6875274e+12
3.427125537e+00 1.7162900e+12
3.433979788e+00 1.7387148e+12
3.440847747e+00 1.6841807e+12
3.447729443e+00 1.7140102e+12
3.454624902e+00 1.6814944e+12
3.461534152e+00 1.6800579e+12
3.468457220e+00 1.7206154e+12
3.475394134e+00 1.7417079e+12
3.482344923e+00 1.6622232e+12
3.489309612e+00 1.6363000e+12
3.496288232e+00 1.6665257e+12
3.503280808e+00 1.7265704e+12
3.510287370e+00 1.7178741e+12
3.517307944e+00 1.6292799e+12
3.524342560e+00 1.6334862e+12
3.531391245e+00 1.7095744e+12
3.538454028e+00 1.6515840e+12
3.545530936e+00 1.6400012e+12
3.552621998e+00 1.6577953e+12
3.559727242e+00 1.6452388e+12
3.566846696e+00 1.6718412e+12
3.573980390e+00 1.5831649e+12
3.581128351e+00 1.6575724e+12
3.588290607e+00 1.6611727e+12
3.595467188e+00 1.6266732e+12
3.602658123e+00 1.5895170e+12
3.609863439e+00 1.6745558e+12
3.617083166e+00 1.6050090e+12
3.624317332e+00 1.6048434e+12
3.631565967e+00 1.6295931e+12
3.638829099e+00 1.5605178e+12
3.646106757e+00 1.6521409e+12
3.653398971e+00 1.5738862e+12
3.660705769e+00 1.5485698e+12
3.668027180e+00 1.5948427e+12
3.675363234e+00 1.5566224e+12
3.682713961e+00 1.5826832e+12
3.690079389e+00 1.5983287e+12
3.697459548e+00 1.5401117e+12
3.704854467e+00 1.5374077e+12
3.712264176e+00 1.5962218e+12
3.719688704e+00 1.5600289e+12
3.727128081e+00 1.6121466e+12
3.734582338e+00 1.4556356e+12
3.742051502e+00 1.5258336e+12
3.749535605e+00 1.6055116e+12
3.757034676e+00 1.5703568e+12
3.764548746e+00 1.5338597e+12
3.772077843e+00 1.4816424e+12
3.779621999e+00 1.5718654e+12
3.787181243e+00 1.5450874e+12
3.794755605e+00 1.5575232e+12
3.802345117e+00 1.5231766e+12
3.809949807e+00 1.4509346e+12
3.817569707e+00 1.5297471e+12
3.825204846e+00 1.5003760e+12
3.832855256e+00 1.4823248e+12
3.840520966e+00 1.4807115e+12
3.848202008e+00 1.4400463e+12
3.855898412e+00 1.4898833e+12
3.863610209e+00 1.4976893e+12
3.871337429e+00 1.4642949e+12
3.879080104e+00 1.4454322e+12
3.886838264e+00 1.4247532e+12
3.894611941e+00 1.4214107e+12
3.902401165e+00 1.4480135e+12
3.910205967e+00 1.4214230e+12
3.918026379e+00 1.4052486e+12
3.925862432e+00 1.4329448e+12
3.933714157e+00 1.3624908e+12
3.941581585e+00 1.4046508e+12
3.949464748e+00 1.3724865e+12
3.957363678e+00 1.3812087e+12
3.965278405e+00 1.3476852e+12
3.973208962e+00 1.3126730e+12
3.981155380e+00 1.3008385e+12
3.989117691e+00 1.3082300e+12
3.997095926e+00 1.2989557e+12
4.005090118e+00 1.2453060e+12
4.013100298e+00 1.2531865e+12
4.021126499e+00 1.2111139e+12
4.029168752e+00 1.2266931e+12
4.037227089e+00 1.2252545e+12
4.045301543e+00 1.1581115e+12
4.053392146e+00 1.1837061e+12
4.061498931e+00 1.1380000e+12
4.069621928e+00 1.1585946e+12
4.077761172e+00 1.1050665e+12
4.085916695e+00 1.0649688e+12
4.094088528e+00 1.0703661e+12
4.102276705e+00 1.1094943e+12
4.110481259e+00 1.0816613e+12
4.118702221e+00 1.0543746e+12
4.126939626e+00 1.0225894e+12
4.135193505e+00 1.0411215e+12
4.143463892e+00 1.0388955e+12
4.151750820e+00 1.0670850e+12
4.160054321e+00 9.8705687e+11
4.168374430e+00 9.5985318e+11
4.176711179e+00 1.0086415e+12
4.185064601e+00 9.6612502e+11
4.193434730e+00 1.0050710e+12
4.201821600e+00 9.6750249e+11
4.210225243e+00 9.5138595e+11
4.218645693e+00 9.3074574e+11
4.227082985e+00 9.6245822e+11
4.235537151e+00 9.7870000e+11
4.244008225e+00 9.0301513e+11
4.252496242e+00 8.9827497e+11
4.261001234e+00 9.0506445e+11
4.269523236e+00 8.9668954e+11
4.278062283e+00 9.0648351e+11
4.286618407e+00 9.0744396e+11
4.295191644e+00 8.4777676e+11
4.303782028e+00 8.2915062e+11
4.312389592e+00 8.4250888e+11
4.321014371e+00 8.1928204e+11
4.329656400e+00 8.2834599e+11
4.338315712e+00 8.1125538e+11
4.346992344e+00 7.7781237e+11
4.355686328e+00 7.8838925e+11
4.364397701e+00 7.5959938e+11
4.373126497e+00 7.6444420e+11
4.381872750e+00 7.3677471e+11
4.390636495e+00 7.5557321e+11
4.399417768e+00 7.2369839e+11
