wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 1.931802e-35
1.001000e+03, 1.639703e-36
1.002001e+03, 3.808310e-45
1.003003e+03, 9.319221e-44
1.004006e+03, 6.241474e-41
1.005010e+03, 4.622534e-39
1.006015e+03, 4.655449e-43
1.007021e+03, 2.917691e-40
1.008028e+03, 4.702016e-42
1.009036e+03, 1.359026e-45
1.010045e+03, 1.297650e-44
1.011055e+03, 3.360144e-42
1.012066e+03, 9.219541e-44
1.013078e+03, 2.601682e-46
1.014091e+03, 3.040532e-46
1.015105e+03, 1.326258e-40
1.016121e+03, 1.891061e-39
1.017137e+03, 2.220159e-44
1.018154e+03, 1.404885e-39
1.019172e+03, 1.269424e-39
1.020191e+03, 5.117852e-40
1.021211e+03, 1.515373e-37
1.022233e+03, 1.744772e-35
1.023255e+03, 1.529188e-37
1.024278e+03, 9.776136e-40
1.025302e+03, 1.687814e-42
1.026328e+03, 1.040632e-41
1.027354e+03, 2.377114e-37
1.028381e+03, 3.596958e-42
1.029410e+03, 5.709744e-39
1.030439e+03, 1.763275e-37
1.031470e+03, 2.688382e-39
1.032501e+03, 2.314375e-35
1.033533e+03, 7.515319e-35
1.034567e+03, 1.482161e-35
1.035602e+03, 9.006836e-38
1.036637e+03, 5.480094e-41
1.037674e+03, 1.253834e-40
1.038712e+03, 1.350857e-38
1.039750e+03, 3.654755e-38
1.040790e+03, 4.692498e-41
1.041831e+03, 5.197205e-36
1.042873e+03, 9.825507e-36
1.043915e+03, 7.005182e-38
1.044959e+03, 5.288027e-34
1.046004e+03, 8.214221e-33
1.047050e+03, 1.108401e-32
1.048097e+03, 2.235917e-36
1.049145e+03, 5.028193e-41
1.050195e+03, 2.313981e-39
1.051245e+03, 6.540474e-41
1.052296e+03, 2.671797e-38
1.053348e+03, 3.828328e-39
1.054402e+03, 8.649734e-36
1.055456e+03, 1.807513e-34
1.056512e+03, 4.139565e-38
1.057568e+03, 3.466143e-35
1.058626e+03, 1.380830e-34
1.059684e+03, 3.724424e-32
1.060744e+03, 4.552819e-35
1.061805e+03, 1.665533e-36
1.062867e+03, 3.399182e-36
1.063929e+03, 1.666382e-37
1.064993e+03, 1.098101e-39
1.066058e+03, 4.060441e-35
1.067124e+03, 5.808248e-38
1.068191e+03, 1.492527e-32
1.069260e+03, 2.378924e-32
1.070329e+03, 6.580068e-38
1.071399e+03, 3.112585e-32
1.072471e+03, 1.562579e-31
1.073543e+03, 1.458443e-31
1.074617e+03, 1.300001e-35
1.075691e+03, 2.573480e-31
1.076767e+03, 1.851797e-31
1.077844e+03, 3.308524e-38
1.078922e+03, 8.845589e-37
1.080001e+03, 4.783557e-34
1.081081e+03, 4.122794e-35
1.082162e+03, 2.949703e-31
1.083244e+03, 4.670990e-30
1.084327e+03, 1.309508e-33
1.085411e+03, 4.765421e-33
1.086497e+03, 2.575503e-31
1.087583e+03, 1.659902e-29
1.088671e+03, 3.203225e-30
1.089759e+03, 1.762590e-30
1.090849e+03, 3.949341e-28
1.091940e+03, 1.432010e-29
1.093032e+03, 3.838991e-33
1.094125e+03, 2.738120e-35
1.095219e+03, 8.364422e-30
1.096314e+03, 1.340940e-30
1.097411e+03, 5.161212e-30
1.098508e+03, 6.006522e-28
1.099607e+03, 1.682259e-31
1.100706e+03, 1.446402e-31
1.101807e+03, 9.385089e-27
1.102909e+03, 4.143687e-25
1.104012e+03, 5.270187e-28
1.105116e+03, 8.602032e-28
1.106221e+03, 3.731285e-26
1.107327e+03, 2.232683e-27
1.108434e+03, 1.184718e-31
1.109543e+03, 7.607738e-33
1.110652e+03, 1.332655e-25
1.111763e+03, 3.262984e-25
1.112875e+03, 1.502660e-26
1.113988e+03, 2.443653e-26
1.115102e+03, 4.314931e-27
1.116217e+03, 3.625830e-30
1.117333e+03, 7.534559e-24
1.118450e+03, 1.451898e-22
1.119569e+03, 5.159355e-25
1.120688e+03, 8.003706e-26
1.121809e+03, 1.360555e-23
1.122931e+03, 1.607151e-25
1.124054e+03, 3.873728e-25
1.125178e+03, 2.499041e-25
1.126303e+03, 3.212681e-22
1.127429e+03, 4.018879e-23
1.128557e+03, 1.032808e-24
1.129685e+03, 1.241184e-24
1.130815e+03, 3.381124e-23
1.131946e+03, 1.189609e-25
1.133078e+03, 3.774126e-21
1.134211e+03, 2.646497e-20
1.135345e+03, 2.202691e-23
1.136480e+03, 3.018269e-19
1.137617e+03, 3.903241e-18
1.138754e+03, 2.472700e-20
1.139893e+03, 5.036189e-24
1.141033e+03, 2.658445e-19
1.142174e+03, 1.342160e-19
1.143316e+03, 8.106041e-20
1.144460e+03, 3.807443e-22
1.145604e+03, 5.338991e-23
1.146750e+03, 1.147730e-22
1.147896e+03, 2.690607e-20
1.149044e+03, 2.073071e-20
1.150193e+03, 1.888163e-19
1.151344e+03, 6.536133e-21
1.152495e+03, 2.503951e-19
1.153647e+03, 1.777020e-16
1.154801e+03, 3.549102e-17
1.155956e+03, 8.897303e-19
1.157112e+03, 3.338280e-18
1.158269e+03, 1.284836e-18
1.159427e+03, 5.900219e-19
1.160587e+03, 8.966327e-17
1.161747e+03, 1.082179e-20
1.162909e+03, 1.676290e-19
1.164072e+03, 7.907006e-18
1.165236e+03, 1.297128e-17
1.166401e+03, 2.360006e-21
1.167568e+03, 8.021863e-19
1.168735e+03, 2.561129e-18
1.169904e+03, 2.992946e-18
1.171074e+03, 1.064647e-14
1.172245e+03, 9.036418e-15
1.173417e+03, 1.569841e-15
1.174590e+03, 1.646105e-18
1.175765e+03, 9.621948e-18
1.176941e+03, 1.083473e-14
1.178118e+03, 5.307914e-14
1.179296e+03, 5.166286e-17
1.180475e+03, 8.617500e-15
1.181656e+03, 8.033389e-15
1.182837e+03, 2.095400e-15
1.184020e+03, 2.034924e-16
1.185204e+03, 2.030520e-17
1.186389e+03, 6.507759e-16
1.187576e+03, 2.502158e-14
1.188763e+03, 2.108173e-13
1.189952e+03, 1.844525e-13
1.191142e+03, 1.077402e-13
