wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 1.671366e-17
1.001000e+03, 9.330907e-19
1.002001e+03, 8.259807e-25
1.003003e+03, 2.166648e-23
1.004006e+03, 1.326096e-23
1.005010e+03, 1.370266e-19
1.006015e+03, 4.355819e-24
1.007021e+03, 1.117301e-20
1.008028e+03, 3.282559e-22
1.009036e+03, 1.766222e-24
1.010045e+03, 1.359182e-24
1.011055e+03, 2.072716e-22
1.012066e+03, 1.708021e-24
1.013078e+03, 4.337583e-25
1.014091e+03, 2.367599e-25
1.015105e+03, 1.236109e-20
1.016121e+03, 5.035351e-20
1.017137e+03, 1.152537e-24
1.018154e+03, 4.131854e-21
1.019172e+03, 3.466011e-21
1.020191e+03, 2.245881e-21
1.021211e+03, 2.435141e-19
1.022233e+03, 2.563297e-18
1.023255e+03, 1.282527e-19
1.024278e+03, 1.837878e-20
1.025302e+03, 2.476448e-23
1.026328e+03, 1.728724e-21
1.027354e+03, 4.488213e-18
1.028381e+03, 5.049408e-23
1.029410e+03, 1.047668e-20
1.030439e+03, 5.844677e-19
1.031470e+03, 3.473122e-21
1.032501e+03, 7.179552e-18
1.033533e+03, 1.504990e-18
1.034567e+03, 8.754641e-19
1.035602e+03, 2.396801e-19
1.036637e+03, 7.381577e-23
1.037674e+03, 6.081980e-20
1.038712e+03, 5.335276e-20
1.039750e+03, 6.993509e-20
1.040790e+03, 6.393580e-22
1.041831e+03, 1.096687e-18
1.042873e+03, 9.481968e-18
1.043915e+03, 8.274717e-19
1.044959e+03, 6.259446e-17
1.046004e+03, 1.504505e-16
1.047050e+03, 1.699648e-16
1.048097e+03, 2.712192e-18
1.049145e+03, 2.428409e-21
1.050195e+03, 1.870342e-19
1.051245e+03, 1.967695e-21
1.052296e+03, 1.169898e-19
1.053348e+03, 4.544634e-21
1.054402e+03, 2.503557e-18
1.055456e+03, 1.808036e-17
1.056512e+03, 4.389281e-20
1.057568e+03, 1.116279e-18
1.058626e+03, 1.046409e-18
1.059684e+03, 1.517387e-16
1.060744e+03, 3.122818e-17
1.061805e+03, 1.381716e-18
1.062867e+03, 3.240465e-18
1.063929e+03, 1.301179e-17
1.064993e+03, 1.525689e-22
1.066058e+03, 6.027727e-17
1.067124e+03, 7.338196e-19
1.068191e+03, 1.125174e-15
1.069260e+03, 8.134849e-16
1.070329e+03, 6.093237e-19
1.071399e+03, 1.371865e-16
1.072471e+03, 1.042607e-15
1.073543e+03, 9.992125e-16
1.074617e+03, 3.217561e-18
1.075691e+03, 5.304014e-15
1.076767e+03, 7.754900e-15
1.077844e+03, 6.773313e-19
1.078922e+03, 1.910777e-18
1.080001e+03, 9.531841e-17
1.081081e+03, 5.626323e-18
1.082162e+03, 1.172862e-14
1.083244e+03, 3.012332e-14
1.084327e+03, 4.225789e-16
1.085411e+03, 1.233533e-16
1.086497e+03, 8.344094e-16
1.087583e+03, 3.282679e-15
1.088671e+03, 8.532088e-15
1.089759e+03, 2.974413e-15
1.090849e+03, 7.323748e-14
1.091940e+03, 2.305357e-14
1.093032e+03, 2.059407e-15
1.094125e+03, 4.380720e-19
1.095219e+03, 1.570651e-14
1.096314e+03, 2.021053e-14
1.097411e+03, 8.593294e-15
1.098508e+03, 3.321022e-14
1.099607e+03, 6.274124e-16
1.100706e+03, 1.292997e-16
1.101807e+03, 1.213825e-14
1.102909e+03, 2.349652e-12
1.104012e+03, 3.710860e-14
1.105116e+03, 8.107711e-14
1.106221e+03, 4.525778e-13
1.107327e+03, 2.600883e-13
1.108434e+03, 1.284141e-15
1.109543e+03, 2.309022e-16
1.110652e+03, 1.910594e-12
1.111763e+03, 4.565832e-12
1.112875e+03, 7.112187e-13
1.113988e+03, 2.269317e-13
1.115102e+03, 2.063532e-14
1.116217e+03, 9.709336e-16
1.117333e+03, 4.437001e-12
1.118450e+03, 9.900325e-12
1.119569e+03, 4.840831e-13
1.120688e+03, 5.044851e-13
1.121809e+03, 5.900375e-12
1.122931e+03, 1.108056e-12
1.124054e+03, 5.228555e-13
1.125178e+03, 4.549628e-13
1.126303e+03, 5.017896e-11
1.127429e+03, 6.831484e-12
1.128557e+03, 1.019436e-12
1.129685e+03, 1.246081e-12
1.130815e+03, 8.556344e-12
1.131946e+03, 8.354235e-13
1.133078e+03, 2.087587e-11
1.134211e+03, 4.311151e-11
1.135345e+03, 1.733943e-12
1.136480e+03, 9.812030e-11
1.137617e+03, 2.035702e-10
1.138754e+03, 8.380049e-11
1.139893e+03, 8.626866e-13
1.141033e+03, 1.281559e-10
1.142174e+03, 7.926906e-11
1.143316e+03, 4.756112e-11
1.144460e+03, 9.808289e-12
1.145604e+03, 5.540415e-12
1.146750e+03, 1.441819e-11
1.147896e+03, 6.597908e-11
1.149044e+03, 5.905318e-11
1.150193e+03, 6.347664e-11
1.151344e+03, 1.092085e-11
1.152495e+03, 6.922170e-11
1.153647e+03, 2.107150e-10
1.154801e+03, 1.239186e-10
1.155956e+03, 7.985110e-11
1.157112e+03, 1.578988e-10
1.158269e+03, 6.429800e-11
1.159427e+03, 4.205274e-11
1.160587e+03, 2.651210e-10
1.161747e+03, 8.818815e-12
1.162909e+03, 7.634733e-11
1.164072e+03, 7.483120e-11
1.165236e+03, 5.074645e-11
1.166401e+03, 4.999554e-12
1.167568e+03, 3.641688e-11
1.168735e+03, 1.125057e-10
1.169904e+03, 2.795550e-11
1.171074e+03, 7.897469e-11
1.172245e+03, 6.720290e-11
1.173417e+03, 1.254192e-10
1.174590e+03, 1.030113e-10
1.175765e+03, 4.380886e-11
1.176941e+03, 3.652303e-10
1.178118e+03, 3.827075e-10
1.179296e+03, 1.424260e-10
1.180475e+03, 1.935534e-10
1.181656e+03, 2.547569e-10
1.182837e+03, 1.787007e-10
1.184020e+03, 1.558255e-10
1.185204e+03, 8.781260e-11
1.186389e+03, 8.308991e-11
1.187576e+03, 2.612609e-10
1.188763e+03, 3.134007e-10
1.189952e+03, 3.227531e-10
1.191142e+03, 2.286529e-10
1.192333e+03, 8.794592e-11
1.193526e+03, 1.302324e-10
1.194719e+03, 2.011480e-09
1.195914e+03, 7.035083e-09
1.197110e+03, 3.958928e-08
1.198307e+03, 3.562974e-09
1.199505e+03, 1.653328e-08
1.200705e+03, 8.743811e-09
1.201905e+03, 3.854494e-09
1.203107e+03, 1.211612e-08
1.204310e+03, 1.187976e-08
1.205515e+03, 7.765211e-09
1.206720e+03, 1.058243e-08
1.207927e+03, 8.751040e-09
1.209135e+03, 1.716462e-08
1.210344e+03, 1.500090e-09
1.211554e+03, 5.072573e-09
1.212766e+03, 4.043635e-09
1.213979e+03, 1.049419e-09
1.215193e+03, 3.236378e-11
1.216408e+03, 1.365321e-10
1.217624e+03, 1.816615e-09
1.218842e+03, 2.452481e-09
1.220061e+03, 3.990539e-09
1.221281e+03, 6.765973e-09
1.222502e+03, 7.120537e-09
1.223724e+03, 1.928087e-08
1.224948e+03, 6.891189e-09
1.226173e+03, 2.239819e-08
1.227399e+03, 9.441767e-09
1.228627e+03, 1.242529e-08
1.229855e+03, 4.636515e-09
1.231085e+03, 1.559269e-08
1.232316e+03, 2.717104e-08
1.233549e+03, 1.997423e-08
1.234782e+03, 1.841561e-08
1.236017e+03, 1.052221e-08
1.237253e+03, 1.286041e-08
1.238490e+03, 2.039882e-08
1.239729e+03, 3.009176e-08
1.240968e+03, 1.353104e-08
1.242209e+03, 1.740879e-08
1.243452e+03, 2.048466e-08
1.244695e+03, 2.218779e-08
1.245940e+03, 1.113049e-08
1.247186e+03, 1.941159e-08
1.248433e+03, 2.118652e-08
1.249681e+03, 1.933346e-08
1.250931e+03, 1.693077e-08
1.252182e+03, 1.670935e-08
1.253434e+03, 1.426646e-08
1.254688e+03, 1.517111e-08
1.255942e+03, 9.561048e-09
1.257198e+03, 6.708962e-09
1.258455e+03, 6.774023e-09
1.259714e+03, 1.050399e-08
1.260974e+03, 5.922548e-09
1.262235e+03, 7.076048e-09
1.263497e+03, 6.310686e-09
1.264760e+03, 7.379616e-09
1.266025e+03, 6.158929e-09
1.267291e+03, 5.762280e-09
1.268558e+03, 4.866976e-09
1.269827e+03, 7.698457e-09
1.271097e+03, 5.511231e-09
1.272368e+03, 4.920256e-09
1.273640e+03, 7.806967e-09
1.274914e+03, 4.623030e-09
1.276189e+03, 4.719034e-09
1.277465e+03, 5.814920e-09
1.278742e+03, 4.495437e-09
1.280021e+03, 4.352525e-09
1.281301e+03, 7.665281e-09
1.282582e+03, 5.693821e-09
1.283865e+03, 1.010188e-08
1.285149e+03, 1.192090e-08
1.286434e+03, 7.439824e-09
1.287720e+03, 1.557086e-08
1.289008e+03, 1.659152e-08
1.290297e+03, 1.965536e-08
1.291588e+03, 2.801197e-08
1.292879e+03, 2.193357e-08
1.294172e+03, 3.647080e-08
1.295466e+03, 5.088361e-08
1.296762e+03, 5.844986e-08
1.298058e+03, 5.440920e-08
1.299356e+03, 7.731136e-08
1.300656e+03, 1.240625e-07
1.301956e+03, 1.719598e-07
1.303258e+03, 2.086161e-07
1.304562e+03, 2.382401e-07
1.305866e+03, 2.158687e-07
1.307172e+03, 1.470599e-07
1.308479e+03, 1.199627e-07
1.309788e+03, 9.878404e-08
1.311098e+03, 6.067201e-08
1.312409e+03, 3.605720e-08
1.313721e+03, 3.465380e-08
1.315035e+03, 2.638481e-08
1.316350e+03, 2.538238e-08
1.317666e+03, 2.606702e-08
1.318984e+03, 1.649995e-08
1.320303e+03, 1.841634e-08
1.321623e+03, 1.520618e-08
1.322945e+03, 1.123214e-08
1.324268e+03, 1.124652e-08
1.325592e+03, 1.256685e-08
1.326918e+03, 1.484310e-08
1.328244e+03, 2.211731e-08
1.329573e+03, 2.705823e-08
1.330902e+03, 4.982371e-08
1.332233e+03, 5.667519e-08
1.333565e+03, 7.709632e-08
1.334899e+03, 7.539200e-08
1.336234e+03, 6.948870e-08
1.337570e+03, 7.433448e-08
1.338908e+03, 6.174717e-08
1.340247e+03, 6.763939e-08
1.341587e+03, 7.521731e-08
1.342928e+03, 4.855963e-08
1.344271e+03, 6.467175e-08
1.345616e+03, 5.095289e-08
1.346961e+03, 5.295189e-08
1.348308e+03, 5.597223e-08
1.349656e+03, 4.645833e-08
1.351006e+03, 7.418789e-08
1.352357e+03, 1.209706e-07
1.353709e+03, 2.110823e-07
1.355063e+03, 2.961720e-07
1.356418e+03, 2.501306e-07
1.357775e+03, 2.348278e-07
1.359132e+03, 2.161786e-07
1.360492e+03, 1.390675e-07
1.361852e+03, 1.499148e-07
1.363214e+03, 1.276188e-07
1.364577e+03, 1.232031e-07
1.365942e+03, 8.994871e-08
1.367308e+03, 9.458512e-08
1.368675e+03, 7.524446e-08
1.370044e+03, 8.498207e-08
1.371414e+03, 6.534509e-08
1.372785e+03, 6.976339e-08
1.374158e+03, 6.757840e-08
1.375532e+03, 9.262019e-08
1.376908e+03, 9.442597e-08
1.378284e+03, 1.460589e-07
1.379663e+03, 1.763072e-07
1.381042e+03, 2.100749e-07
1.382423e+03, 2.684372e-07
1.383806e+03, 3.254307e-07
1.385190e+03, 4.004628e-07
1.386575e+03, 5.153664e-07
1.387961e+03, 6.962108e-07
1.389349e+03, 9.625215e-07
1.390739e+03, 1.143973e-06
1.392130e+03, 1.551204e-06
1.393522e+03, 2.096565e-06
1.394915e+03, 2.766554e-06
1.396310e+03, 4.261728e-06
1.397706e+03, 6.045676e-06
1.399104e+03, 8.461431e-06
1.400503e+03, 1.370145e-05
1.401904e+03, 1.487770e-05
1.403306e+03, 1.639026e-05
1.404709e+03, 1.894782e-05
1.406114e+03, 2.178066e-05
1.407520e+03, 2.526249e-05
1.408927e+03, 2.508103e-05
1.410336e+03, 2.667016e-05
1.411747e+03, 3.415590e-05
