wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 2.634860e-03
1.001000e+03, 1.396299e-03
1.002001e+03, 5.096698e-04
1.003003e+03, 7.583237e-04
1.004006e+03, 8.490428e-04
1.005010e+03, 9.188628e-04
1.006015e+03, 3.874305e-04
1.007021e+03, 9.855309e-04
1.008028e+03, 6.799374e-04
1.009036e+03, 8.598619e-04
1.010045e+03, 8.361753e-04
1.011055e+03, 9.418369e-04
1.012066e+03, 1.015710e-03
1.013078e+03, 7.420835e-04
1.014091e+03, 5.896896e-04
1.015105e+03, 2.294402e-03
1.016121e+03, 1.760161e-03
1.017137e+03, 7.903474e-04
1.018154e+03, 8.648206e-04
1.019172e+03, 2.081473e-03
1.020191e+03, 2.385139e-03
1.021211e+03, 1.308732e-03
1.022233e+03, 8.282710e-04
1.023255e+03, 7.439246e-04
1.024278e+03, 3.760935e-04
1.025302e+03, 2.498244e-05
1.026328e+03, 5.152089e-05
1.027354e+03, 5.989568e-04
1.028381e+03, 8.853979e-04
1.029410e+03, 1.518424e-03
1.030439e+03, 2.599804e-03
1.031470e+03, 2.582581e-03
1.032501e+03, 9.337542e-03
1.033533e+03, 3.234829e-03
1.034567e+03, 6.123978e-03
1.035602e+03, 4.246836e-03
1.036637e+03, 4.145110e-03
1.037674e+03, 1.690441e-02
1.038712e+03, 7.751610e-03
1.039750e+03, 7.444547e-03
1.040790e+03, 7.229885e-03
1.041831e+03, 1.158836e-02
1.042873e+03, 1.508525e-02
1.043915e+03, 1.182793e-02
1.044959e+03, 1.781586e-02
1.046004e+03, 9.930046e-03
1.047050e+03, 7.624005e-03
1.048097e+03, 1.007102e-02
1.049145e+03, 1.500779e-02
1.050195e+03, 6.307047e-03
1.051245e+03, 8.838264e-03
1.052296e+03, 7.697915e-03
1.053348e+03, 1.220790e-02
1.054402e+03, 1.800098e-02
1.055456e+03, 1.560858e-02
1.056512e+03, 1.216410e-02
1.057568e+03, 1.240228e-02
1.058626e+03, 9.397257e-03
1.059684e+03, 2.805496e-02
1.060744e+03, 5.503608e-02
1.061805e+03, 1.399591e-02
1.062867e+03, 3.544020e-02
1.063929e+03, 6.004291e-02
1.064993e+03, 1.056803e-02
1.066058e+03, 3.360933e-02
1.067124e+03, 2.906687e-02
1.068191e+03, 4.247892e-02
1.069260e+03, 4.444179e-02
1.070329e+03, 2.975298e-02
1.071399e+03, 2.798661e-02
1.072471e+03, 3.115176e-02
1.073543e+03, 4.956286e-02
1.074617e+03, 4.600886e-02
1.075691e+03, 1.092235e-01
1.076767e+03, 5.200177e-02
1.077844e+03, 2.318965e-02
1.078922e+03, 4.237390e-02
1.080001e+03, 9.830909e-02
1.081081e+03, 5.728602e-02
1.082162e+03, 1.322494e-01
1.083244e+03, 1.370677e-01
1.084327e+03, 1.217363e-01
1.085411e+03, 4.823022e-02
1.086497e+03, 9.239543e-02
1.087583e+03, 1.013685e-01
1.088671e+03, 1.107507e-01
1.089759e+03, 9.332996e-02
1.090849e+03, 1.602829e-01
1.091940e+03, 1.980673e-01
1.093032e+03, 1.959917e-01
1.094125e+03, 3.482144e-02
1.095219e+03, 1.708380e-01
1.096314e+03, 1.975327e-01
1.097411e+03, 1.617128e-01
1.098508e+03, 1.883585e-01
1.099607e+03, 7.947773e-02
1.100706e+03, 8.577317e-02
1.101807e+03, 1.022995e-01
1.102909e+03, 5.724112e-01
1.104012e+03, 2.580093e-01
1.105116e+03, 3.106678e-01
1.106221e+03, 3.535232e-01
1.107327e+03, 4.657512e-01
1.108434e+03, 1.428647e-01
1.109543e+03, 2.440374e-01
1.110652e+03, 3.413194e-01
1.111763e+03, 5.555150e-01
1.112875e+03, 5.777650e-01
1.113988e+03, 2.195211e-01
1.115102e+03, 2.435381e-01
1.116217e+03, 1.619087e-01
