wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 1.235459e-31
1.001000e+03, 8.490931e-33
1.002001e+03, 2.219425e-40
1.003003e+03, 4.796305e-39
1.004006e+03, 8.273407e-37
1.005010e+03, 6.472838e-35
1.006015e+03, 1.144008e-38
1.007021e+03, 5.734223e-36
1.008028e+03, 1.488375e-37
1.009036e+03, 1.134639e-40
1.010045e+03, 6.975955e-40
1.011055e+03, 9.958257e-38
1.012066e+03, 2.835554e-39
1.013078e+03, 2.094071e-41
1.014091e+03, 1.918008e-41
1.015105e+03, 2.612177e-36
1.016121e+03, 3.067085e-35
1.017137e+03, 7.616701e-40
1.018154e+03, 1.316310e-35
1.019172e+03, 1.353424e-35
1.020191e+03, 6.094284e-36
1.021211e+03, 8.035876e-34
1.022233e+03, 7.203319e-32
1.023255e+03, 8.479820e-34
1.024278e+03, 1.387818e-35
1.025302e+03, 5.823981e-38
1.026328e+03, 3.585025e-37
1.027354e+03, 3.115248e-33
1.028381e+03, 9.754261e-38
1.029410e+03, 5.045134e-35
1.030439e+03, 1.517730e-33
1.031470e+03, 2.261239e-35
1.032501e+03, 9.042913e-32
1.033533e+03, 1.757723e-31
1.034567e+03, 4.088866e-32
1.035602e+03, 6.365348e-34
1.036637e+03, 7.675302e-37
1.037674e+03, 4.671894e-36
1.038712e+03, 1.679243e-34
1.039750e+03, 3.231529e-34
1.040790e+03, 1.164200e-36
1.041831e+03, 2.688213e-32
1.042873e+03, 6.003527e-32
1.043915e+03, 7.957365e-34
1.044959e+03, 1.869750e-30
1.046004e+03, 2.091918e-29
1.047050e+03, 2.853484e-29
1.048097e+03, 1.363106e-32
1.049145e+03, 1.249633e-36
1.050195e+03, 5.423967e-35
1.051245e+03, 2.136638e-36
1.052296e+03, 3.012591e-34
1.053348e+03, 4.400637e-35
1.054402e+03, 5.153557e-32
1.055456e+03, 6.986644e-31
1.056512e+03, 3.694668e-34
1.057568e+03, 1.207161e-31
1.058626e+03, 2.235007e-31
1.059684e+03, 5.930986e-29
1.060744e+03, 2.315577e-31
1.061805e+03, 9.270693e-33
1.062867e+03, 2.465009e-32
1.063929e+03, 3.140356e-33
1.064993e+03, 1.387139e-35
1.066058e+03, 2.661624e-31
1.067124e+03, 7.271937e-34
1.068191e+03, 5.998581e-29
1.069260e+03, 7.964672e-29
1.070329e+03, 8.571991e-34
1.071399e+03, 6.773400e-29
1.072471e+03, 2.664592e-28
1.073543e+03, 2.629964e-28
1.074617e+03, 5.877276e-32
1.075691e+03, 8.902905e-28
1.076767e+03, 7.186283e-28
1.077844e+03, 4.863079e-34
1.078922e+03, 8.225231e-33
1.080001e+03, 1.907582e-30
1.081081e+03, 1.735274e-31
1.082162e+03, 1.151147e-27
1.083244e+03, 1.245683e-26
1.084327e+03, 5.218877e-30
1.085411e+03, 1.070555e-29
1.086497e+03, 3.530639e-28
1.087583e+03, 1.346122e-26
1.088671e+03, 4.847113e-27
1.089759e+03, 2.256514e-27
1.090849e+03, 4.925558e-25
1.091940e+03, 3.000327e-26
1.093032e+03, 2.203053e-29
1.094125e+03, 1.235407e-31
1.095219e+03, 1.629098e-26
1.096314e+03, 3.322622e-27
1.097411e+03, 7.743401e-27
1.098508e+03, 4.441688e-25
1.099607e+03, 2.966430e-28
1.100706e+03, 2.096786e-28
1.101807e+03, 4.223981e-24
1.102909e+03, 3.092549e-22
1.104012e+03, 5.272873e-25
1.105116e+03, 5.276537e-25
1.106221e+03, 2.099384e-23
1.107327e+03, 2.230612e-24
1.108434e+03, 3.037885e-28
1.109543e+03, 2.395425e-29
1.110652e+03, 1.726663e-22
1.111763e+03, 3.968308e-22
1.112875e+03, 1.436619e-23
1.113988e+03, 1.327075e-23
1.115102e+03, 2.023767e-24
1.116217e+03, 3.228053e-27
1.117333e+03, 2.403001e-21
1.118450e+03, 5.313672e-20
1.119569e+03, 1.555651e-22
1.120688e+03, 4.050746e-23
1.121809e+03, 4.684023e-21
1.122931e+03, 7.072109e-23
1.124054e+03, 1.119329e-22
1.125178e+03, 1.014868e-22
1.126303e+03, 1.648544e-19
1.127429e+03, 1.017908e-20
1.128557e+03, 2.737765e-22
1.129685e+03, 3.513027e-22
1.130815e+03, 1.091323e-20
1.131946e+03, 4.937529e-23
1.133078e+03, 6.769810e-19
1.134211e+03, 7.236207e-18
