wavelength[Angstrom], flux[erg / (cm3 s)]
1.467864e+03, 1.678773e-08
1.469332e+03, 1.699630e-08
1.470801e+03, 1.976923e-08
1.472272e+03, 1.450928e-08
1.473744e+03, 1.877164e-08
1.475218e+03, 1.950768e-08
1.476693e+03, 1.944320e-08
1.478170e+03, 2.264826e-08
1.479648e+03, 2.287824e-08
1.481128e+03, 2.433053e-08
1.482609e+03, 2.403796e-08
1.484091e+03, 2.592401e-08
1.485575e+03, 2.753741e-08
1.487061e+03, 2.784566e-08
1.488548e+03, 2.926209e-08
1.490037e+03, 3.173095e-08
1.491527e+03, 3.236982e-08
1.493018e+03, 2.893817e-08
1.494511e+03, 2.593539e-08
1.496006e+03, 3.554343e-08
1.497502e+03, 3.548632e-08
1.498999e+03, 3.722190e-08
1.500498e+03, 3.384926e-08
1.501999e+03, 3.594200e-08
1.503501e+03, 3.790096e-08
1.505004e+03, 4.492548e-08
1.506509e+03, 4.534074e-08
1.508016e+03, 4.446062e-08
1.509524e+03, 4.624098e-08
1.511033e+03, 4.707831e-08
1.512544e+03, 3.982529e-08
1.514057e+03, 4.109513e-08
1.515571e+03, 4.261474e-08
1.517086e+03, 4.078486e-08
1.518603e+03, 3.883425e-08
1.520122e+03, 3.771269e-08
1.521642e+03, 3.349055e-08
1.523164e+03, 3.847167e-08
1.524687e+03, 3.826673e-08
1.526212e+03, 3.956148e-08
1.527738e+03, 4.501576e-08
1.529266e+03, 4.015834e-08
1.530795e+03, 3.753107e-08
1.532326e+03, 3.428802e-08
1.533858e+03, 3.504653e-08
1.535392e+03, 3.307106e-08
1.536927e+03, 4.004438e-08
1.538464e+03, 4.213749e-08
1.540003e+03, 3.467558e-08
1.541543e+03, 2.938084e-08
1.543084e+03, 3.993811e-08
1.544627e+03, 3.187750e-08
1.546172e+03, 3.402113e-08
1.547718e+03, 3.857434e-08
1.549266e+03, 3.875497e-08
1.550815e+03, 3.313302e-08
1.552366e+03, 3.111878e-08
1.553918e+03, 4.025201e-08
1.555472e+03, 3.939672e-08
1.557028e+03, 3.950653e-08
1.558585e+03, 4.685679e-08
1.560143e+03, 4.606297e-08
1.561703e+03, 5.174855e-08
1.563265e+03, 4.120978e-08
1.564828e+03, 4.819478e-08
1.566393e+03, 5.841100e-08
1.567960e+03, 4.652883e-08
1.569528e+03, 4.519807e-08
1.571097e+03, 4.694581e-08
1.572668e+03, 3.845763e-08
1.574241e+03, 3.777627e-08
1.575815e+03, 4.004889e-08
1.577391e+03, 6.002727e-08
1.578968e+03, 6.529177e-08
1.580547e+03, 2.654188e-08
1.582128e+03, 1.611975e-08
1.583710e+03, 4.017455e-08
1.585294e+03, 4.357833e-08
1.586879e+03, 4.205787e-08
1.588466e+03, 4.247722e-08
1.590054e+03, 3.730762e-08
1.591644e+03, 7.797830e-08
1.593236e+03, 3.301166e-08
1.594829e+03, 3.333955e-08
1.596424e+03, 2.632497e-08
1.598020e+03, 3.895746e-08
1.599618e+03, 4.408232e-08
1.601218e+03, 3.963865e-08
1.602819e+03, 2.963469e-08
1.604422e+03, 5.570954e-08
1.606027e+03, 3.727380e-08
1.607633e+03, 3.650856e-08
1.609240e+03, 2.123356e-08
1.610849e+03, 4.218001e-08
1.612460e+03, 3.892069e-08
1.614073e+03, 4.088631e-08
1.615687e+03, 7.856226e-08
1.617303e+03, 3.443241e-08
1.618920e+03, 6.583293e-08
1.620539e+03, 4.079207e-08
1.622159e+03, 4.585571e-08
1.623781e+03, 3.264533e-08
1.625405e+03, 4.790972e-08
1.627031e+03, 7.895802e-08
1.628658e+03, 1.354621e-07
1.630286e+03, 1.762832e-07
1.631917e+03, 1.999984e-07
1.633549e+03, 1.991003e-07
1.635182e+03, 1.296104e-07
1.636817e+03, 2.208298e-07
1.638454e+03, 7.208018e-08
1.640093e+03, 8.779281e-08
1.641733e+03, 1.703338e-07
1.643374e+03, 2.766986e-07
1.645018e+03, 3.220472e-07
1.646663e+03, 3.910942e-07
1.648309e+03, 6.616156e-07
1.649958e+03, 4.449964e-07
1.651608e+03, 2.044063e-07
1.653259e+03, 3.900401e-07
1.654913e+03, 3.625914e-07
1.656567e+03, 3.735513e-07
1.658224e+03, 3.829962e-07
1.659882e+03, 5.504888e-07
1.661542e+03, 1.027329e-06
1.663204e+03, 9.944944e-07
1.664867e+03, 1.379347e-06
1.666532e+03, 5.537138e-07
1.668198e+03, 5.025145e-07
1.669866e+03, 3.695019e-07
1.671536e+03, 6.642501e-07
1.673208e+03, 7.142041e-07
1.674881e+03, 1.210413e-06
1.676556e+03, 1.252348e-06
1.678233e+03, 1.684097e-06
1.679911e+03, 1.357513e-06
1.681591e+03, 1.373244e-06
1.683272e+03, 4.254342e-07
1.684956e+03, 9.571471e-07
1.686640e+03, 1.200134e-06
1.688327e+03, 1.307620e-06
1.690015e+03, 2.030377e-06
1.691705e+03, 3.001553e-06
1.693397e+03, 2.214223e-06
1.695091e+03, 4.298091e-06
1.696786e+03, 5.299177e-06
1.698482e+03, 3.134175e-06
1.700181e+03, 1.084937e-06
1.701881e+03, 1.922202e-06
1.703583e+03, 1.188755e-06
1.705287e+03, 3.058516e-06
1.706992e+03, 3.807018e-06
1.708699e+03, 4.621192e-06
1.710408e+03, 5.610728e-06
1.712118e+03, 8.357003e-06
1.713830e+03, 6.261926e-06
1.715544e+03, 9.587100e-06
1.717259e+03, 1.489844e-06
1.718977e+03, 2.584929e-06
1.720696e+03, 2.440099e-06
1.722416e+03, 4.132323e-06
1.724139e+03, 6.505996e-06
1.725863e+03, 7.665027e-06
1.727589e+03, 1.273852e-05
1.729316e+03, 1.667652e-05
1.731046e+03, 2.662554e-05
1.732777e+03, 2.935815e-05
1.734510e+03, 2.494728e-06
1.736244e+03, 3.752920e-06
1.737980e+03, 5.464484e-06
1.739718e+03, 6.364819e-06
1.741458e+03, 7.407863e-06
1.743199e+03, 1.466729e-05
1.744943e+03, 2.191718e-05
1.746688e+03, 1.936976e-05
1.748434e+03, 2.326914e-05
1.750183e+03, 3.862707e-05
1.751933e+03, 2.701486e-05
1.753685e+03, 5.705904e-06
1.755439e+03, 1.151482e-05
1.757194e+03, 1.221673e-05
1.758951e+03, 1.404060e-05
1.760710e+03, 2.360100e-05
1.762471e+03, 2.564052e-05
1.764233e+03, 3.838595e-05
1.765998e+03, 7.248738e-05
1.767764e+03, 7.609720e-05
1.769531e+03, 7.827533e-05
1.771301e+03, 3.416000e-05
1.773072e+03, 9.434590e-06
1.774845e+03, 1.440172e-05
1.776620e+03, 2.401299e-05
1.778397e+03, 2.984387e-05
1.780175e+03, 4.675234e-05
1.781955e+03, 6.950967e-05
1.783737e+03, 8.602148e-05
1.785521e+03, 3.241293e-05
1.787306e+03, 1.545757e-04
1.789094e+03, 1.633918e-04
1.790883e+03, 1.006136e-04
1.792674e+03, 2.055166e-05
1.794466e+03, 4.076220e-05
1.796261e+03, 6.236450e-05
1.798057e+03, 6.884574e-05
1.799855e+03, 1.129938e-04
1.801655e+03, 1.878127e-04
