wavelength[Angstrom], flux[erg / (cm3 s)]
1.000000e+03, 9.275364e-13
1.001000e+03, 1.516446e-13
1.002001e+03, 6.553045e-15
1.003003e+03, 1.437020e-14
1.004006e+03, 1.188636e-14
1.005010e+03, 1.104669e-13
1.006015e+03, 8.225476e-15
1.007021e+03, 4.940024e-14
1.008028e+03, 2.430975e-14
1.009036e+03, 1.312398e-14
1.010045e+03, 1.057166e-14
1.011055e+03, 3.417524e-14
1.012066e+03, 1.200387e-14
1.013078e+03, 1.191581e-14
1.014091e+03, 1.015418e-14
1.015105e+03, 1.166778e-13
1.016121e+03, 1.349851e-13
1.017137e+03, 1.447697e-14
1.018154e+03, 4.418308e-14
1.019172e+03, 7.973566e-14
1.020191e+03, 1.130229e-13
1.021211e+03, 2.167960e-13
1.022233e+03, 2.560989e-13
1.023255e+03, 1.774593e-13
1.024278e+03, 1.924661e-13
1.025302e+03, 1.968291e-14
1.026328e+03, 4.740166e-14
1.027354e+03, 1.397367e-12
1.028381e+03, 6.942817e-14
1.029410e+03, 1.257548e-13
1.030439e+03, 5.224118e-13
1.031470e+03, 1.728832e-13
1.032501e+03, 1.771489e-12
1.033533e+03, 3.998191e-13
1.034567e+03, 6.446261e-13
1.035602e+03, 4.392657e-13
1.036637e+03, 1.030251e-13
1.037674e+03, 1.146432e-12
1.038712e+03, 4.448200e-13
1.039750e+03, 4.600536e-13
1.040790e+03, 2.423546e-13
1.041831e+03, 1.115560e-12
1.042873e+03, 2.441930e-12
1.043915e+03, 1.418668e-12
1.044959e+03, 6.226763e-12
1.046004e+03, 4.936013e-12
1.047050e+03, 4.530209e-12
1.048097e+03, 2.396101e-12
1.049145e+03, 7.820066e-13
1.050195e+03, 7.718892e-13
1.051245e+03, 4.246060e-13
1.052296e+03, 8.835189e-13
1.053348e+03, 7.231004e-13
1.054402e+03, 2.014431e-12
1.055456e+03, 3.656078e-12
1.056512e+03, 6.628139e-13
1.057568e+03, 1.361863e-12
1.058626e+03, 1.302495e-12
1.059684e+03, 9.804685e-12
1.060744e+03, 1.150600e-11
1.061805e+03, 1.970176e-12
1.062867e+03, 4.627364e-12
1.063929e+03, 1.551982e-11
1.064993e+03, 4.449733e-13
1.066058e+03, 1.374075e-11
1.067124e+03, 2.401727e-12
1.068191e+03, 4.372059e-11
1.069260e+03, 4.424850e-11
1.070329e+03, 3.023566e-12
1.071399e+03, 8.771135e-12
1.072471e+03, 3.283682e-11
1.073543e+03, 3.948494e-11
1.074617e+03, 6.157898e-12
1.075691e+03, 1.485106e-10
1.076767e+03, 1.565016e-10
1.077844e+03, 5.747260e-12
1.078922e+03, 7.316301e-12
1.080001e+03, 3.120667e-11
1.081081e+03, 7.867832e-12
1.082162e+03, 2.602827e-10
1.083244e+03, 4.259709e-10
1.084327e+03, 6.307791e-11
1.085411e+03, 2.005022e-11
1.086497e+03, 6.146039e-11
1.087583e+03, 1.101174e-10
1.088671e+03, 2.048348e-10
1.089759e+03, 8.926977e-11
1.090849e+03, 5.405748e-10
1.091940e+03, 4.575077e-10
1.093032e+03, 1.852669e-10
1.094125e+03, 6.383267e-12
1.095219e+03, 3.022316e-10
1.096314e+03, 4.342216e-10
1.097411e+03, 2.356949e-10
1.098508e+03, 3.943909e-10
1.099607e+03, 5.033768e-11
1.100706e+03, 2.894509e-11
1.101807e+03, 9.231945e-11
1.102909e+03, 5.973597e-09
1.104012e+03, 5.210210e-10
1.105116e+03, 9.488266e-10
1.106221e+03, 2.257013e-09
1.107327e+03, 1.882420e-09
1.108434e+03, 1.027436e-10
1.109543e+03, 9.416036e-11
1.110652e+03, 4.093377e-09
1.111763e+03, 9.141894e-09
1.112875e+03, 3.680412e-09
1.113988e+03, 1.139010e-09
1.115102e+03, 4.228464e-10
1.116217e+03, 1.010672e-10
1.117333e+03, 8.600796e-09
1.118450e+03, 1.043703e-08
1.119569e+03, 1.600133e-09
1.120688e+03, 2.342550e-09
1.121809e+03, 1.190752e-08
1.122931e+03, 5.742238e-09
1.124054e+03, 2.590854e-09
1.125178e+03, 2.570363e-09
1.126303e+03, 5.277665e-08
1.127429e+03, 1.412608e-08
1.128557e+03, 5.392615e-09
1.129685e+03, 5.228699e-09
1.130815e+03, 1.659628e-08
1.131946e+03, 5.278638e-09
1.133078e+03, 2.459931e-08
1.134211e+03, 2.282725e-08
1.135345e+03, 4.296637e-09
1.136480e+03, 3.897674e-08
1.137617e+03, 5.920179e-08
1.138754e+03, 3.709951e-08
1.139893e+03, 4.116166e-09
1.141033e+03, 5.279947e-08
1.142174e+03, 4.551460e-08
1.143316e+03, 2.834084e-08
1.144460e+03, 1.381726e-08
1.145604e+03, 1.183446e-08
1.146750e+03, 1.908147e-08
1.147896e+03, 3.890265e-08
1.149044e+03, 2.952857e-08
1.150193e+03, 3.349424e-08
1.151344e+03, 1.333903e-08
1.152495e+03, 4.059030e-08
1.153647e+03, 6.101890e-08
1.154801e+03, 4.057666e-08
1.155956e+03, 3.760283e-08
1.157112e+03, 6.203356e-08
1.158269e+03, 3.429447e-08
1.159427e+03, 2.216566e-08
1.160587e+03, 7.853977e-08
1.161747e+03, 8.389938e-09
1.162909e+03, 3.720375e-08
1.164072e+03, 2.631258e-08
1.165236e+03, 1.703817e-08
1.166401e+03, 4.545025e-09
1.167568e+03, 1.624856e-08
1.168735e+03, 4.826294e-08
1.169904e+03, 1.155975e-08
1.171074e+03, 2.172816e-08
1.172245e+03, 1.937714e-08
1.173417e+03, 4.349500e-08
1.174590e+03, 4.295223e-08
1.175765e+03, 1.818566e-08
1.176941e+03, 8.899671e-08
1.178118e+03, 1.038012e-07
1.179296e+03, 5.780845e-08
1.180475e+03, 5.619817e-08
1.181656e+03, 7.354231e-08
1.182837e+03, 6.035815e-08
1.184020e+03, 5.669374e-08
1.185204e+03, 3.705303e-08
1.186389e+03, 3.812310e-08
1.187576e+03, 6.749308e-08
1.188763e+03, 7.149806e-08
1.189952e+03, 7.639419e-08
1.191142e+03, 6.002169e-08
1.192333e+03, 3.553607e-08
1.193526e+03, 3.973314e-08
1.194719e+03, 9.799642e-07
1.195914e+03, 3.330128e-06
1.197110e+03, 2.326251e-05
1.198307e+03, 2.715577e-06
1.199505e+03, 9.875112e-06
1.200705e+03, 5.973263e-06
1.201905e+03, 2.725269e-06
1.203107e+03, 7.240846e-06
1.204310e+03, 6.958610e-06
1.205515e+03, 4.428294e-06
1.206720e+03, 7.413579e-06
1.207927e+03, 4.421918e-06
1.209135e+03, 7.311724e-06
1.210344e+03, 6.935691e-07
1.211554e+03, 1.598483e-06
1.212766e+03, 8.348325e-07
1.213979e+03, 1.331314e-07
1.215193e+03, 4.348247e-09
1.216408e+03, 1.276060e-08
1.217624e+03, 2.986545e-07
1.218842e+03, 7.638431e-07
1.220061e+03, 1.896910e-06
1.221281e+03, 4.116916e-06
1.222502e+03, 6.142202e-06
1.223724e+03, 1.584501e-05
1.224948e+03, 7.994388e-06
1.226173e+03, 2.722789e-05
1.227399e+03, 1.034522e-05
1.228627e+03, 1.640768e-05
1.229855e+03, 6.928530e-06
1.231085e+03, 2.277066e-05
1.232316e+03, 4.558977e-05
1.233549e+03, 3.351259e-05
1.234782e+03, 3.229592e-05
1.236017e+03, 1.739169e-05
1.237253e+03, 2.125584e-05
1.238490e+03, 3.820720e-05
1.239729e+03, 5.677733e-05
1.240968e+03, 2.449554e-05
1.242209e+03, 2.818742e-05
1.243452e+03, 4.146959e-05
1.244695e+03, 4.909720e-05
1.245940e+03, 2.377874e-05
1.247186e+03, 4.267758e-05
1.248433e+03, 5.086067e-05
1.249681e+03, 4.549427e-05
1.250931e+03, 4.070993e-05
1.252182e+03, 4.644818e-05
1.253434e+03, 4.430546e-05
1.254688e+03, 5.472006e-05
1.255942e+03, 3.043476e-05
1.257198e+03, 2.224627e-05
1.258455e+03, 2.350023e-05
1.259714e+03, 4.304014e-05
1.260974e+03, 2.660301e-05
1.262235e+03, 3.440624e-05
1.263497e+03, 3.045665e-05
1.264760e+03, 3.645019e-05
1.266025e+03, 3.248631e-05
1.267291e+03, 3.126530e-05
1.268558e+03, 2.607930e-05
1.269827e+03, 4.741172e-05
1.271097e+03, 3.352197e-05
1.272368e+03, 3.172760e-05
1.273640e+03, 5.215035e-05
1.274914e+03, 2.907794e-05
1.276189e+03, 3.225934e-05
1.277465e+03, 3.821821e-05
1.278742e+03, 3.076784e-05
1.280021e+03, 2.801047e-05
1.281301e+03, 5.481522e-05
1.282582e+03, 3.523588e-05
1.283865e+03, 6.314825e-05
1.285149e+03, 7.230354e-05
1.286434e+03, 3.892898e-05
1.287720e+03, 7.689277e-05
1.289008e+03, 8.698947e-05
1.290297e+03, 9.524696e-05
1.291588e+03, 1.177501e-04
1.292879e+03, 8.331522e-05
1.294172e+03, 1.389433e-04
1.295466e+03, 1.733222e-04
1.296762e+03, 1.870388e-04
1.298058e+03, 1.680425e-04
1.299356e+03, 2.004371e-04
1.300656e+03, 3.033115e-04
1.301956e+03, 4.263037e-04
1.303258e+03, 4.776849e-04
1.304562e+03, 4.452236e-04
1.305866e+03, 4.447743e-04
1.307172e+03, 3.856979e-04
1.308479e+03, 3.914955e-04
1.309788e+03, 3.572066e-04
1.311098e+03, 2.372120e-04
1.312409e+03, 1.687072e-04
1.313721e+03, 1.818626e-04
1.315035e+03, 1.406207e-04
1.316350e+03, 1.599558e-04
